Date,Coal Pulverized,Liquid Fuel,Natural Gas,Nuclear,Other,Water,Wind
2022-05-26,0.0,0.0,1385.8943095238096,4796.6999910714285,451.04090029761903,169.67699702380952,805.429244047619
2022-05-27,0.0,0.0,1208.4836741071429,4794.942821428572,459.6632604166666,189.24763244047622,754.6645044642856
2022-05-28,0.0,0.0,1168.2036398809523,4788.8576785714295,474.8206622023809,179.5499375,751.0288020833333
2022-05-29,0.0,4.464285714288886e-05,1126.9744508928572,4794.103133928571,495.4420505952381,175.1332723214286,819.9943229166666
2022-05-30,0.0,4.464285714288886e-05,1144.6582083333335,4798.001875,489.04678273809526,177.1273318452381,780.1935595238094
2022-05-31,0.0,4.464285714288886e-05,1215.188617559524,4796.342391369048,488.75857886904765,172.8614761904762,677.9587410714286
2022-06-01,0.0,4.464285714288886e-05,1293.2717782738096,4794.268022321428,512.1527991071429,159.0058586309524,459.7288779761905
2022-06-02,0.0,4.464285714288886e-05,1384.7000907738095,4806.666968750001,565.6901101190476,160.67405059523807,291.6406086309524
2022-06-03,0.0,0.6060357142857143,1505.4699360119046,4802.781053571429,604.4053050595238,135.70822023809524,333.08910714285713
2022-06-04,0.0,0.9697395833333334,1533.7698273809526,4796.240233630952,636.4966755952381,145.65137797619047,491.66558035714286
2022-06-05,0.0,1.4273095238095241,1539.2958973214286,4787.982474702381,648.6291651785714,155.6083005952381,489.9129672619047
2022-06-06,0.0,1.4273095238095241,1381.7903779761905,4756.633927083334,657.7186264880953,131.54930357142857,652.1235773809523
2022-06-07,0.0,1.4273095238095241,1344.0156741071428,4759.551004464286,670.3248824404761,145.80177827380953,666.9407366071428
2022-06-08,0.0,1.4273095238095241,1366.4160416666668,4761.615587797619,667.3706785714286,137.36907589285713,812.9278363095237
2022-06-09,0.0,1.4273095238095241,1406.362004464286,4766.616550595238,655.9450357142857,127.22839732142857,898.39359375
2022-06-10,0.0,0.8213184523809526,1361.1796651785714,4756.457552083333,646.0654375,125.5381130952381,1004.7286101190476
2022-06-11,0.0,0.4576145833333335,1323.2008764880952,4702.4861860119045,649.670400297619,117.13392708333332,912.1067738095238
2022-06-12,0.0,0.0,1302.8413541666669,4647.041693452381,650.5171577380952,114.53441220238095,898.9261056547618
2022-06-13,0.0,0.0,1316.6796220238098,4622.217998511905,656.3899330357143,139.2058913690476,762.502605654762
