Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Nooit/zelden (%),Af en toe (%),Vaak/altijd (%)
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.64,0.24,0.13
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.8,0.06,0.14
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.54,0.25,0.2
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.44,0.21,0.35
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.52,0.2,0.28
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.03,0.05
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.03,0.04
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.16,0.32,0.52
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.14,0.24,0.62
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.57,0.25,0.18
 Sint-Genesius-Rode ,23101,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.53,0.27,0.2
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.13,0.1,0.77
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.13,0.09,0.78
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.27,0.28,0.45
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.32,0.29,0.39
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.72,0.19,0.09
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.78,0.15,0.07
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.66,0.09,0.25
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.18,0.31,0.51
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.14,0.27,0.59
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.23,0.28,0.49
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.04,0.03
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.95,0.04,0.02
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.34,0.45
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.23,0.3,0.47
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.81,0.13,0.06
 Sint-Gillis-Waas ,46020,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.82,0.14,0.04
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.2,0.1,0.7
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.17,0.15,0.68
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.26,0.26,0.48
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.31,0.33,0.36
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.65,0.23,0.12
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.71,0.18,0.11
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.67,0.11,0.21
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.21,0.29,0.5
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.16,0.26,0.58
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.23,0.28,0.49
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.03,0.02
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.96,0.02,0.02
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.35,0.45
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.18,0.32,0.5
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.6,0.29,0.11
 Sint-Katelijne-Waver ,12035,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.62,0.27,0.11
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.13,0.08,0.78
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.12,0.12,0.76
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.28,0.25,0.47
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.26,0.32,0.41
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.82,0.13,0.05
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.85,0.1,0.05
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.61,0.14,0.25
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.21,0.35,0.44
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.2,0.33,0.48
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.31,0.34,0.35
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.04,0.02
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.05,0.03
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.23,0.36,0.4
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.18,0.36,0.46
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.87,0.09,0.03
 Sint-Laureins ,43014,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.89,0.08,0.02
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.14,0.07,0.79
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.13,0.1,0.77
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.25,0.28,0.47
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.33,0.25,0.42
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.78,0.12,0.1
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.81,0.12,0.07
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.73,0.09,0.18
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.39,0.29,0.31
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.29,0.28,0.43
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.39,0.26,0.35
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.04,0.03
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.9,0.07,0.03
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.19,0.38,0.43
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.17,0.36,0.47
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.79,0.14,0.07
 Sint-Lievens-Houtem ,41063,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.79,0.12,0.08
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.1,0.1,0.8
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.12,0.15,0.73
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.29,0.29,0.42
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.32,0.29,0.39
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.65,0.2,0.14
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.74,0.15,0.11
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.73,0.09,0.18
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.28,0.32,0.4
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.2,0.26,0.54
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.27,0.27,0.47
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.06,0.02
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.04,0.03
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.2,0.32,0.48
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.14,0.32,0.55
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.67,0.26,0.07
 Sint-Martens-Latem ,44064,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.73,0.2,0.08
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2011,0.31,0.15,0.54
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2014,0.29,0.12,0.6
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.26,0.13,0.6
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.24,0.19,0.58
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2011,0.38,0.31,0.31
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2014,0.31,0.3,0.39
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.35,0.29,0.36
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.36,0.32,0.32
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2011,0.65,0.22,0.13
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2014,0.62,0.24,0.13
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.69,0.19,0.12
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.68,0.21,0.11
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.74,0.07,0.19
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2011,0.27,0.29,0.44
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2014,0.29,0.21,0.5
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.27,0.2,0.53
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.23,0.18,0.59
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.31,0.18,0.51
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2011,0.9,0.04,0.05
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2014,0.96,0.02,0.02
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.03,0.03
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.93,0.03,0.03
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2011,0.29,0.34,0.37
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2014,0.22,0.31,0.47
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.22,0.29,0.49
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.14,0.31,0.55
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2011,0.71,0.22,0.07
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2014,0.61,0.29,0.1
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.67,0.23,0.1
 Sint-Niklaas ,46021,ja,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.61,0.27,0.12
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.3,0.11,0.59
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.21,0.11,0.68
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.32,0.26,0.42
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.32,0.29,0.39
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.44,0.27,0.29
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.51,0.25,0.24
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.79,0.09,0.11
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.57,0.27,0.16
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.44,0.27,0.28
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.52,0.25,0.23
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.93,0.04,0.03
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.91,0.04,0.05
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.16,0.37,0.47
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.15,0.29,0.56
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.69,0.19,0.12
 Sint-Pieters-Leeuw ,23077,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.73,0.18,0.09
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.22,0.08,0.69
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.21,0.13,0.66
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.29,0.23,0.48
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.3,0.25,0.45
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.73,0.19,0.08
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.76,0.15,0.1
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.78,0.07,0.14
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.39,0.3,0.31
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.35,0.27,0.39
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.42,0.25,0.33
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.94,0.02,0.04
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.92,0.05,0.03
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.16,0.33,0.52
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.15,0.27,0.58
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.67,0.25,0.08
 Sint-Truiden ,71053,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.63,0.25,0.11
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.16,0.04,0.8
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.14,0.09,0.77
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.26,0.35,0.4
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.32,0.26,0.42
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.81,0.09,0.11
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.8,0.09,0.1
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.79,0.1,0.12
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.31,0.3,0.39
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.25,0.4,0.35
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.31,0.38,0.31
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.92,0.06,0.02
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.96,0.03,0.01
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.21,0.31,0.48
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.21,0.34,0.45
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.8,0.15,0.05
 Spiere-Helkijn ,34043,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.8,0.16,0.04
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.21,0.12,0.67
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.15,0.14,0.71
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.29,0.26,0.46
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.32,0.31,0.37
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.56,0.27,0.17
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.66,0.24,0.1
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.66,0.08,0.26
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2017,0.21,0.26,0.52
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Fiets - algemeen,2020,0.19,0.25,0.56
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Gewone fiets,2020,0.3,0.26,0.44
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.91,0.02,0.06
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.89,0.05,0.06
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2017,0.14,0.25,0.61
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Te voet,2020,0.11,0.3,0.58
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2017,0.79,0.15,0.06
 Stabroek ,11044,nee,Verplaatsingen vrije tijd: per vervoermiddel,Trein,2020,0.79,0.16,0.05
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2017,0.11,0.09,0.79
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als bestuurder,2020,0.14,0.08,0.78
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2017,0.26,0.24,0.5
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,Auto als passagier,2020,0.3,0.27,0.43
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2017,0.82,0.1,0.07
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,"Bus, tram of metro",2020,0.85,0.11,0.04
 Staden ,36019,nee,Verplaatsingen vrije tijd: per vervoermiddel,Elektrische fiets,2020,0.67,0.1,0.23
