Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Lummen ,71037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.56,0.23,0.22
 Lummen ,71037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.39,0.26,0.35
 Lummen ,71037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.21,0.22,0.56
 Lummen ,71037,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.62,0.21,0.17
 Maarkedal ,45064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.56,0.28,0.16
 Maarkedal ,45064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.45,0.22,0.33
 Maarkedal ,45064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.34,0.26,0.4
 Maarkedal ,45064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.26,0.19,0.55
 Maarkedal ,45064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.46,0.22,0.32
 Maaseik ,72021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.58,0.21,0.21
 Maaseik ,72021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.72,0.18,0.1
 Maaseik ,72021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.31,0.28,0.41
 Maaseik ,72021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.48,0.21,0.31
 Maaseik ,72021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.62,0.19,0.18
 Maasmechelen ,73107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.49,0.34,0.17
 Maasmechelen ,73107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.6,0.27,0.14
 Maasmechelen ,73107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.27,0.34,0.39
 Maasmechelen ,73107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.21,0.55
 Maasmechelen ,73107,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.56,0.28,0.16
 Machelen ,23047,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.33,0.33,0.34
 Machelen ,23047,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.52,0.27,0.21
 Machelen ,23047,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.38,0.3,0.32
 Machelen ,23047,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.16,0.19,0.64
 Machelen ,23047,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.31,0.24,0.45
 Maldegem ,43010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.46,0.26,0.28
 Maldegem ,43010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.59,0.26,0.15
 Maldegem ,43010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.35,0.3,0.35
 Maldegem ,43010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.21,0.55
 Maldegem ,43010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.53,0.26,0.21
 Malle ,11057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.29,0.23
 Malle ,11057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.19,0.12
 Malle ,11057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.23,0.33,0.44
 Malle ,11057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.07,0.12,0.81
 Malle ,11057,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.46,0.29,0.25
 Mechelen ,12025,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.16,0.19,0.64
 Mechelen ,12025,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.21,0.18,0.61
 Mechelen ,12025,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.25,0.23,0.52
 Mechelen ,12025,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.17,0.14,0.7
 Mechelen ,12025,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.42,0.2,0.37
 Meerhout ,13021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.57,0.31,0.12
 Meerhout ,13021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.77,0.17,0.06
 Meerhout ,13021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.55,0.27,0.19
 Meerhout ,13021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.51,0.26,0.23
 Meerhout ,13021,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.69,0.2,0.12
 Meise ,23050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.21,0.28
 Meise ,23050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.75,0.16,0.09
 Meise ,23050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.47,0.25,0.28
 Meise ,23050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.39,0.19,0.41
 Meise ,23050,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.61,0.2,0.19
 Melle ,44040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.53,0.25,0.22
 Melle ,44040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.59,0.2,0.21
 Melle ,44040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.41,0.25,0.34
 Melle ,44040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.17,0.15,0.68
 Melle ,44040,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.69,0.16,0.15
 Menen ,34027,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.54,0.26,0.2
 Menen ,34027,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.62,0.2,0.18
 Menen ,34027,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.44,0.31,0.24
 Menen ,34027,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.21,0.64
 Menen ,34027,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.46,0.28,0.26
 Merchtem ,23052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.29,0.23
 Merchtem ,23052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.18,0.14
 Merchtem ,23052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.26,0.28
 Merchtem ,23052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.22,0.15,0.63
 Merchtem ,23052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.55,0.24,0.21
 Merelbeke ,44043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.27,0.26
 Merelbeke ,44043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.52,0.19,0.3
 Merelbeke ,44043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.39,0.22,0.4
 Merelbeke ,44043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.21,0.14,0.65
 Merelbeke ,44043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.61,0.2,0.19
 Merksplas ,13023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.21,0.28
 Merksplas ,13023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.69,0.15,0.17
 Merksplas ,13023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.2,0.16,0.63
 Merksplas ,13023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.23,0.21,0.56
 Merksplas ,13023,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.55,0.2,0.25
 Mesen ,33016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.32,0.2
 Mesen ,33016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.46,0.29,0.25
 Mesen ,33016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.31,0.23
 Mesen ,33016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.36,0.23,0.41
 Mesen ,33016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.34,0.16,0.5
 Meulebeke ,37007,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.5,0.27,0.23
 Meulebeke ,37007,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.63,0.25,0.12
 Meulebeke ,37007,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.36,0.34,0.3
 Meulebeke ,37007,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.23,0.53
 Meulebeke ,37007,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.47,0.27,0.27
 Middelkerke ,35011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.25,0.26
 Middelkerke ,35011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.62,0.22,0.15
 Middelkerke ,35011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.26,0.27,0.47
 Middelkerke ,35011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.13,0.68
 Middelkerke ,35011,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.48,0.25,0.28
 Moerbeke ,44045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.56,0.2,0.24
 Moerbeke ,44045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.66,0.22,0.12
 Moerbeke ,44045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.38,0.28,0.34
 Moerbeke ,44045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.3,0.21,0.49
 Moerbeke ,44045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.68,0.16,0.16
 Mol ,13025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.55,0.28,0.17
 Mol ,13025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.51,0.26,0.23
 Mol ,13025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.34,0.3,0.36
 Mol ,13025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.12,0.18,0.7
 Mol ,13025,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.53,0.24,0.23
 Moorslede ,36012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.62,0.22,0.16
 Moorslede ,36012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.8,0.12,0.08
 Moorslede ,36012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.43,0.31,0.26
 Moorslede ,36012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.2,0.62
 Moorslede ,36012,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.78,0.14,0.08
 Mortsel ,11029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.52,0.23,0.25
 Mortsel ,11029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.31,0.21,0.48
 Mortsel ,11029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.17,0.19,0.65
 Mortsel ,11029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.05,0.05,0.91
 Mortsel ,11029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.41,0.16,0.43
 Nazareth ,44048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.45,0.32,0.23
 Nazareth ,44048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.7,0.18,0.12
 Nazareth ,44048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.3,0.26,0.44
 Nazareth ,44048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.19,0.67
 Nazareth ,44048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.47,0.28,0.25
 Niel ,11030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.42,0.32,0.26
 Niel ,11030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.71,0.17,0.11
 Niel ,11030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.41,0.3,0.29
 Niel ,11030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.08,0.14,0.79
 Niel ,11030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.23,0.18
 Nieuwerkerken ,71045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.57,0.24,0.18
 Nieuwerkerken ,71045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.78,0.17,0.05
 Nieuwerkerken ,71045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.33,0.25,0.42
 Nieuwerkerken ,71045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.27,0.2,0.53
 Nieuwerkerken ,71045,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.73,0.17,0.11
 Nieuwpoort ,38016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.36,0.29,0.35
 Nieuwpoort ,38016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.61,0.24,0.15
 Nieuwpoort ,38016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.22,0.27,0.51
 Nieuwpoort ,38016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.06,0.13,0.8
 Nieuwpoort ,38016,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.4,0.26,0.34
 Nijlen ,12026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.5,0.28,0.23
 Nijlen ,12026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.74,0.15,0.11
 Nijlen ,12026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.36,0.27,0.37
 Nijlen ,12026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.18,0.22,0.6
 Nijlen ,12026,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.66,0.18,0.16
 Ninove ,41048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.33,0.19
 Ninove ,41048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.59,0.25,0.16
 Ninove ,41048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.45,0.36,0.19
 Ninove ,41048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.18,0.68
 Ninove ,41048,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.24,0.23
 Olen ,13029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.42,0.31,0.26
 Olen ,13029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.68,0.22,0.11
 Olen ,13029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.18,0.28,0.54
 Olen ,13029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.21,0.6
 Olen ,13029,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.56,0.24,0.2
 Oostende ,35013,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.4,0.27,0.33
 Oostende ,35013,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.41,0.25,0.34
 Oostende ,35013,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.29,0.27,0.44
 Oostende ,35013,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.05,0.09,0.86
 Oostende ,35013,ja,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.53,0.21,0.26
 Oosterzele ,44052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.56,0.22,0.21
 Oosterzele ,44052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.7,0.15,0.15
 Oosterzele ,44052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.5,0.23,0.27
 Oosterzele ,44052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.29,0.18,0.53
 Oosterzele ,44052,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.77,0.11,0.12
 Oostkamp ,31022,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.27,0.25
 Oostkamp ,31022,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.32,0.25,0.43
 Oostkamp ,31022,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.28,0.29,0.43
 Oostkamp ,31022,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.24,0.14,0.62
 Oostkamp ,31022,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.6,0.23,0.17
 Oostrozebeke ,37010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.31,0.17
 Oostrozebeke ,37010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.74,0.18,0.09
 Oostrozebeke ,37010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.5,0.3,0.2
 Oostrozebeke ,37010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.46,0.23,0.31
 Oostrozebeke ,37010,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.65,0.21,0.14
 Opwijk ,23060,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.39,0.28,0.33
 Opwijk ,23060,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.73,0.15,0.12
 Opwijk ,23060,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.29,0.31,0.39
 Opwijk ,23060,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.14,0.15,0.71
 Opwijk ,23060,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.6,0.18,0.22
 Oudenaarde ,45035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.51,0.22,0.27
 Oudenaarde ,45035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.52,0.24,0.24
 Oudenaarde ,45035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.42,0.28,0.3
 Oudenaarde ,45035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.12,0.16,0.72
 Oudenaarde ,45035,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.51,0.25,0.24
 Oudenburg ,35014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.47,0.28,0.25
 Oudenburg ,35014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.64,0.27,0.09
 Oudenburg ,35014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.4,0.3,0.3
 Oudenburg ,35014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.17,0.64
 Oudenburg ,35014,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.55,0.3,0.16
 Oud-Heverlee ,24086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.53,0.26,0.22
 Oud-Heverlee ,24086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.75,0.15,0.1
 Oud-Heverlee ,24086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.49,0.26,0.25
 Oud-Heverlee ,24086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.38,0.15,0.46
 Oud-Heverlee ,24086,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.78,0.11,0.11
 Oudsbergen ,72042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.5,0.26,0.23
 Oudsbergen ,72042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.55,0.26,0.19
 Oudsbergen ,72042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.18,0.21,0.61
 Oudsbergen ,72042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.35,0.23,0.42
 Oudsbergen ,72042,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.28,0.2
 Oud-Turnhout ,13031,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.43,0.28,0.3
 Oud-Turnhout ,13031,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.61,0.26,0.13
 Oud-Turnhout ,13031,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.25,0.26,0.49
 Oud-Turnhout ,13031,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.12,0.22,0.66
 Oud-Turnhout ,13031,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.59,0.21,0.2
 Overijse ,23062,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.43,0.3,0.27
 Overijse ,23062,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.53,0.26,0.21
 Overijse ,23062,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.31,0.3,0.39
 Overijse ,23062,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.25,0.18,0.57
 Overijse ,23062,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.51,0.26,0.23
 Peer ,72030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.21,0.24,0.55
 Peer ,72030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.47,0.3,0.22
 Peer ,72030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.14,0.2,0.66
 Peer ,72030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.33,0.2,0.47
 Peer ,72030,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.47,0.25,0.28
 Pelt ,72043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.48,0.28,0.24
 Pelt ,72043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.47,0.3,0.23
 Pelt ,72043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.22,0.23,0.55
 Pelt ,72043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.19,0.16,0.66
 Pelt ,72043,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.52,0.24,0.24
 Pepingen ,23064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Autoluwe en autovrije zones,2020,0.61,0.23,0.15
 Pepingen ,23064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Deelsystemen,2020,0.84,0.11,0.05
 Pepingen ,23064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Fietsinfrastructuur,2020,0.46,0.3,0.24
 Pepingen ,23064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Openbaar vervoer,2020,0.41,0.2,0.38
 Pepingen ,23064,nee,Voldoende aanbod duurzame mobiliteitskeuzes,Publieke laadpalen,2020,0.72,0.14,0.14
