Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.22,0.78
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Auto,2011,0.93,0.07
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Auto,2014,0.93,0.07
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Auto,2017,0.92,0.08
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Auto,2020,0.94,0.06
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Bakfiets/fietskar,2014,0.02,0.98
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.03,0.97
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Elektrische fiets,2017,0.14,0.86
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Elektrische fiets,2020,0.32,0.68
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Fiets,2011,0.88,0.12
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Fiets,2014,0.79,0.21
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Fiets,2017,0.89,0.11
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Fiets,2020,0.87,0.13
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Moto/bromfiets,2011,0.13,0.87
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Moto/bromfiets,2014,0.13,0.87
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Roeselare ,36015,ja,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.09,0.91
 Ronse ,45041,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.32,0.68
 Ronse ,45041,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.27,0.73
 Ronse ,45041,nee,Vervoersmiddelenbezit,Auto,2017,0.91,0.09
 Ronse ,45041,nee,Vervoersmiddelenbezit,Auto,2020,0.93,0.07
 Ronse ,45041,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.01,0.99
 Ronse ,45041,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Ronse ,45041,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.1,0.9
 Ronse ,45041,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.22,0.78
 Ronse ,45041,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Ronse ,45041,nee,Vervoersmiddelenbezit,Fiets,2017,0.75,0.25
 Ronse ,45041,nee,Vervoersmiddelenbezit,Fiets,2020,0.72,0.28
 Ronse ,45041,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Ronse ,45041,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Ronse ,45041,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Ronse ,45041,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.1,0.9
 Ronse ,45041,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.41,0.59
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.31,0.69
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Auto,2017,0.98,0.02
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.01,0.99
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.16,0.84
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.35,0.65
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Fiets,2017,0.85,0.15
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Fiets,2020,0.81,0.19
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.16,0.84
 Roosdaal ,23097,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.5,0.5
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.36,0.64
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.04,0.96
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.22,0.78
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.44,0.56
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Fiets,2020,0.93,0.07
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.11,0.89
 Rotselaar ,24094,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.24,0.76
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.2,0.8
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.27,0.73
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.36,0.64
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.03,0.97
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Ruiselede ,37012,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Rumst ,11037,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.37,0.63
 Rumst ,11037,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.27,0.73
 Rumst ,11037,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Rumst ,11037,nee,Vervoersmiddelenbezit,Auto,2020,0.95,0.05
 Rumst ,11037,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Rumst ,11037,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Rumst ,11037,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.22,0.78
 Rumst ,11037,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.36,0.64
 Rumst ,11037,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 Rumst ,11037,nee,Vervoersmiddelenbezit,Fiets,2017,0.91,0.09
 Rumst ,11037,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Rumst ,11037,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.0,1.0
 Rumst ,11037,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Rumst ,11037,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Rumst ,11037,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Rumst ,11037,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Schelle ,11038,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.39,0.61
 Schelle ,11038,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.37,0.63
 Schelle ,11038,nee,Vervoersmiddelenbezit,Auto,2017,0.93,0.07
 Schelle ,11038,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Schelle ,11038,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.05,0.95
 Schelle ,11038,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Schelle ,11038,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.19,0.81
 Schelle ,11038,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.45,0.55
 Schelle ,11038,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.06,0.94
 Schelle ,11038,nee,Vervoersmiddelenbezit,Fiets,2017,0.93,0.07
 Schelle ,11038,nee,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Schelle ,11038,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Schelle ,11038,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Schelle ,11038,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.02,0.98
 Schelle ,11038,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Schelle ,11038,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.38,0.62
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.29,0.71
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.21,0.79
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.33,0.67
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Fiets,2020,0.82,0.18
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Scherpenheuvel-Zichem ,24134,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Schilde ,11039,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.36,0.64
 Schilde ,11039,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.26,0.74
 Schilde ,11039,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Schilde ,11039,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Schilde ,11039,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Schilde ,11039,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.03,0.97
 Schilde ,11039,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.23,0.77
 Schilde ,11039,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.33,0.67
 Schilde ,11039,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 Schilde ,11039,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Schilde ,11039,nee,Vervoersmiddelenbezit,Fiets,2020,0.89,0.11
 Schilde ,11039,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Schilde ,11039,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Schilde ,11039,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Schilde ,11039,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.17,0.83
 Schilde ,11039,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 Schoten ,11040,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.41,0.59
 Schoten ,11040,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.3,0.7
 Schoten ,11040,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Schoten ,11040,nee,Vervoersmiddelenbezit,Auto,2020,0.93,0.07
 Schoten ,11040,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Schoten ,11040,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.05,0.95
 Schoten ,11040,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.21,0.79
 Schoten ,11040,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.42,0.58
 Schoten ,11040,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 Schoten ,11040,nee,Vervoersmiddelenbezit,Fiets,2017,0.92,0.08
 Schoten ,11040,nee,Vervoersmiddelenbezit,Fiets,2020,0.88,0.12
 Schoten ,11040,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Schoten ,11040,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Schoten ,11040,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.03,0.97
 Schoten ,11040,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.17,0.83
 Schoten ,11040,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.27,0.73
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.24,0.76
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Sint-Amands ,12034,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.48,0.52
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.46,0.54
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.15,0.85
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.29,0.71
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.05,0.95
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Fiets,2017,0.75,0.25
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Fiets,2020,0.72,0.28
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Sint-Genesius-Rode ,23101,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.09,0.91
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.32,0.68
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.26,0.74
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.32,0.68
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.42,0.58
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.01,0.99
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Fiets,2020,0.92,0.08
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.14,0.86
 Sint-Gillis-Waas ,46020,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.4,0.6
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.28,0.72
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.06,0.94
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.26,0.74
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.43,0.57
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Fiets,2017,0.95,0.05
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Fiets,2020,0.92,0.08
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Sint-Katelijne-Waver ,12035,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.22,0.78
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.17,0.83
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.25,0.75
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.47,0.53
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.01,0.99
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Fiets,2017,0.93,0.07
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Fiets,2020,0.9,0.1
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Sint-Laureins ,43014,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.33,0.67
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.25,0.75
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.15,0.85
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.33,0.67
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Fiets,2017,0.9,0.1
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Fiets,2020,0.83,0.17
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.14,0.86
 Sint-Lievens-Houtem ,41063,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.14,0.86
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.38,0.62
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.28,0.72
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.17,0.83
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.32,0.68
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Fiets,2020,0.9,0.1
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Sint-Martens-Latem ,44064,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
