Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Procent
Turnhout,13040,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.355953
Turnhout,13040,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.356342
Turnhout,13040,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.355727
Turnhout,13040,Ja,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.371325
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0326506
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0404494
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0373023
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0409524
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0513719
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0349548
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0286418
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0532319
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0555556
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.042585
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.052442
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.0662581
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0732406
Vorselaar,13044,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.0810174
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0432277
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0445765
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0428244
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.049924
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0556373
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0685244
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0726867
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0887817
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0865263
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.121583
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.116069
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.119366
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.103533
Vosselaar,13046,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.142726
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0471767
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0550804
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0814828
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0749543
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0713758
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.071575
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0720076
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.078405
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.086156
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0968405
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0975742
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.106781
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0990679
Westerlo,13049,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.103715
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0411516
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0421348
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.043751
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0491086
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0565978
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.05568
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0465116
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.057504
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0749078
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.0819462
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.0811364
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.08241
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.0940824
Laakdal,13053,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.0971984
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.377206
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.38787
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.388222
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.415059
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.411543
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.407697
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.40524
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.424279
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.452436
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.460495
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.451414
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.44389
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.461505
Asse,23002,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.479206
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.139861
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.157071
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.186068
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.188515
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.190031
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.190488
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.198528
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.197759
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.222914
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.201505
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.221638
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.236793
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.252294
Beersel,23003,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.259719
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0286624
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0471567
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0567082
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0700549
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0668348
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0724269
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.0782493
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0979112
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.0818414
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.092006
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.108333
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.111111
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.107143
Bever,23009,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.107861
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.238816
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.24846
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.267029
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.283831
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.289443
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.297401
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.304258
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.325334
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.334908
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.351652
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.367632
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.362545
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.37224
Dilbeek,23016,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.403988
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0523077
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0525199
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0530262
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0688347
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0900948
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.0919371
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.096144
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.0992529
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.112208
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.136388
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.125746
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.143663
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.162286
Galmaarden,23023,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.184961
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0561466
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0845313
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0865014
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.0981013
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0972973
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.103433
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.12656
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.124737
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.141834
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.134272
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.158863
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.178517
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.173769
Gooik,23024,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.223341
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.290568
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.318454
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.344454
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.367613
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.381789
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.378687
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.37276
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.374887
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.382762
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.390812
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.406782
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.41253
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.418338
Grimbergen,23025,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.428584
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.219873
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.224245
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.244884
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.256881
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.247997
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.248163
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.246201
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.257348
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.258716
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.25677
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.261513
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.278991
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.292156
Halle,23027,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.31478
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0253247
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0539906
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0696671
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.085443
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.0909628
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.113448
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.120021
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.119271
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.131178
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.129098
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.116813
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.111983
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.117987
Herne,23032,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.185576
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.146605
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.167326
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.178168
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.18715
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2013,0.196939
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2014,0.217498
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2015,0.21704
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2016,0.244444
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2017,0.278628
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2018,0.246372
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2019,0.24576
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2020,0.267012
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2021,0.234933
Hoeilaart,23033,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2022,0.256751
Kampenhout,23038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2009,0.0695253
Kampenhout,23038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2010,0.0703532
Kampenhout,23038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2011,0.0818752
Kampenhout,23038,Nee,"Werkzoekenden zonder werk van buiten de EU-27, EVA-landen of VK",2012,0.107897
