Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Externe inwijking van vreemdelingen,Aantal inwoners,Verhouding per 1000 inwoners
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2009,10,8357,1.1966
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2010,10,8423,1.18723
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2011,11,8460,1.30024
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2012,16,8535,1.87463
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2013,12,8580,1.3986
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2014,12,8664,1.38504
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2015,5,8705,0.57438
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2016,16,8750,1.82857
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2017,18,8733,2.06115
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2018,31,8784,3.52914
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2019,17,8777,1.93688
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2020,10,8760,1.14155
Koekelare,32010,Nee,Externe inwijking van vreemdelingen,2021,14,8745,1.60091
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2000,3,12232,0.24526
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2001,7,12236,0.57208
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2002,8,12149,0.65849
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2003,1,12079,0.08279
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2004,2,12073,0.16566
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2005,7,12056,0.58062
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2006,6,11976,0.501
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2007,26,12060,2.15589
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2008,17,12019,1.41443
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2009,12,12043,0.99643
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2010,30,12068,2.48591
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2011,40,12178,3.28461
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2012,26,12267,2.11951
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2013,56,12254,4.56994
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2014,22,12277,1.79197
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2015,15,12348,1.21477
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2016,36,12415,2.89972
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2017,40,12482,3.20461
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2018,36,12584,2.86078
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2019,33,12616,2.61573
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2020,29,12693,2.28472
Kortemark,32011,Nee,Externe inwijking van vreemdelingen,2021,44,12743,3.45288
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2000,3,3217,0.93255
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2001,3,3231,0.92851
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2002,1,3281,0.30479
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2003,4,3288,1.21655
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2004,0,3329,0.0
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2005,1,3306,0.30248
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2006,3,3306,0.90744
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2007,4,3317,1.20591
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2008,6,3346,1.79319
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2009,3,3326,0.90198
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2010,1,3322,0.30102
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2011,3,3318,0.90416
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2012,1,3299,0.30312
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2013,2,3330,0.6006
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2014,2,3320,0.60241
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2015,8,3282,2.43754
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2016,2,3277,0.61031
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2017,1,3288,0.30414
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2018,12,3289,3.64853
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2019,3,3291,0.91158
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2020,1,3290,0.30395
Lo-Reninge,32030,Nee,Externe inwijking van vreemdelingen,2021,6,3257,1.84219
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2000,79,35071,2.25257
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2001,39,35084,1.11162
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2002,53,35081,1.51079
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2003,68,35089,1.93793
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2004,63,35021,1.79892
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2005,76,34949,2.1746
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2006,69,34897,1.97725
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2007,126,34919,3.60835
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2008,151,34815,4.33721
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2009,122,34828,3.50293
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2010,103,34962,2.94606
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2011,128,35102,3.64652
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2012,103,35087,2.93556
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2013,106,34978,3.03048
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2014,165,34930,4.72373
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2015,171,34971,4.88977
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2016,175,34959,5.00586
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2017,181,35014,5.16936
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2018,183,34964,5.23395
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2019,175,34845,5.02224
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2020,176,34995,5.02929
Ieper,33011,Nee,Externe inwijking van vreemdelingen,2021,152,34954,4.34857
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2000,7,964,7.26141
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2001,24,966,24.84472
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2002,24,971,24.71679
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2003,13,971,13.38826
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2004,16,971,16.47786
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2005,30,976,30.7377
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2006,22,988,22.26721
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2007,19,983,19.32859
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2008,13,997,13.03912
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2009,17,952,17.85714
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2010,16,950,16.84211
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2011,5,945,5.29101
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2012,6,952,6.30252
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2013,6,980,6.12245
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2014,11,1040,10.57692
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2015,8,1037,7.71456
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2016,9,1054,8.5389
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2017,2,1049,1.90658
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2018,1,1040,0.96154
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2019,5,1065,4.69484
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2020,7,1047,6.68577
Mesen,33016,Nee,Externe inwijking van vreemdelingen,2021,14,1051,13.32065
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2000,19,19254,0.98681
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2001,14,19372,0.72269
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2002,26,19376,1.34187
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2003,19,19433,0.97772
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2004,37,19461,1.90124
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2005,14,19512,0.71751
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2006,15,19623,0.76441
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2007,40,19707,2.02974
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2008,42,19835,2.11747
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2009,28,19935,1.40456
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2010,29,19960,1.45291
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2011,42,19983,2.10179
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2012,41,19989,2.05113
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2013,31,19916,1.55654
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2014,56,19893,2.81506
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2015,53,19944,2.65744
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2016,40,19755,2.0248
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2017,69,19735,3.49633
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2018,88,19718,4.46293
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2019,90,19702,4.56806
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2020,66,19717,3.34737
Poperinge,33021,Nee,Externe inwijking van vreemdelingen,2021,92,19686,4.67337
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2000,49,17796,2.75343
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2001,32,17744,1.80343
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2002,44,17617,2.49759
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2003,42,17526,2.39644
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2004,53,17466,3.03447
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2005,62,17609,3.52093
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2006,72,17607,4.08928
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2007,91,17690,5.14415
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2008,96,17791,5.39599
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2009,79,18022,4.38353
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2010,74,18134,4.08073
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2011,93,18264,5.09198
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2012,77,18374,4.1907
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2013,69,18398,3.75041
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2014,74,18435,4.0141
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2015,60,18426,3.25627
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2016,112,18529,6.04458
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2017,78,18689,4.17358
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2018,128,18643,6.86585
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2019,185,18767,9.85773
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2020,171,18909,9.04331
Wervik,33029,Nee,Externe inwijking van vreemdelingen,2021,210,18864,11.13232
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2000,5,11545,0.43309
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2001,9,11581,0.77713
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2002,4,11562,0.34596
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2003,3,11570,0.25929
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2004,19,11513,1.65031
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2005,5,11620,0.43029
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2006,11,11758,0.93553
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2007,48,11908,4.0309
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2008,17,12093,1.40577
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2009,11,12179,0.90319
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2010,18,12192,1.47638
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2011,20,12307,1.62509
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2012,30,12380,2.42326
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2013,22,12365,1.77922
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2014,36,12379,2.90815
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2015,24,12396,1.93611
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2016,35,12417,2.81872
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2017,19,12355,1.53784
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2018,28,12445,2.2499
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2019,22,12481,1.76268
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2020,26,12498,2.08033
Zonnebeke,33037,Nee,Externe inwijking van vreemdelingen,2021,24,12511,1.91831
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2000,28,8399,3.33373
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2001,35,8363,4.1851
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2002,37,8332,4.44071
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2003,31,8322,3.72507
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2004,29,8292,3.49735
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2005,51,8228,6.19835
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2006,50,8217,6.08495
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2007,67,8177,8.19371
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2008,35,8166,4.28606
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2009,54,8118,6.65188
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2010,47,8125,5.78462
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2011,51,7994,6.37978
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2012,40,7940,5.03778
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2013,46,7896,5.82573
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2014,37,7856,4.70978
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2015,33,7883,4.18622
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2016,29,7827,3.70512
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2017,44,7784,5.65262
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2018,47,7862,5.97812
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2019,50,7909,6.32191
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2020,44,7926,5.55135
Heuvelland,33039,Nee,Externe inwijking van vreemdelingen,2021,48,7897,6.07826
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2000,3,7656,0.39185
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2001,3,7602,0.39463
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2002,5,7624,0.65582
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2003,11,7669,1.43435
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2004,2,7708,0.25947
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2005,2,7757,0.25783
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2006,2,7780,0.25707
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2007,9,7774,1.15771
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2008,17,7793,2.18144
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2009,12,7811,1.53629
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2010,32,7829,4.08737
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2011,41,7846,5.22559
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2012,37,7981,4.63601
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2013,19,8018,2.36967
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2014,34,8007,4.24628
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2015,21,8015,2.62009
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2016,34,7940,4.28212
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2017,53,7948,6.66834
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2018,36,7920,4.54545
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2019,30,7819,3.83681
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2020,37,7825,4.72843
Langemark-Poelkapelle,33040,Nee,Externe inwijking van vreemdelingen,2021,32,7843,4.08007
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2000,1,3593,0.27832
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2001,1,3608,0.27716
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2002,7,3605,1.94175
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2003,10,3588,2.78707
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2004,2,3598,0.55586
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2005,1,3621,0.27617
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2006,3,3636,0.82508
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2007,38,3640,10.43956
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2008,6,3673,1.63354
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2009,1,3663,0.273
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2010,1,3676,0.27203
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2011,9,3714,2.42326
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2012,6,3712,1.61638
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2013,11,3674,2.99401
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2014,4,3668,1.09051
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2015,20,3623,5.52029
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2016,17,3673,4.62837
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2017,21,3656,5.74398
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2018,9,3659,2.45969
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2019,13,3691,3.52208
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2020,7,3653,1.91623
Vleteren,33041,Nee,Externe inwijking van vreemdelingen,2021,7,3649,1.91833
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2000,9,13718,0.65607
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2001,7,13805,0.50706
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2002,2,13879,0.1441
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2003,3,13895,0.21591
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2004,6,13875,0.43243
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2005,7,13901,0.50356
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2006,5,13940,0.35868
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2007,10,14105,0.70897
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2008,15,14119,1.0624
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2009,12,14195,0.84537
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2010,3,14234,0.21076
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2011,9,14331,0.62801
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2012,18,14471,1.24387
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2013,13,14469,0.89847
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2014,24,14472,1.65837
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2015,13,14567,0.89243
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2016,18,14589,1.23381
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2017,34,14545,2.33757
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2018,59,14609,4.03861
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2019,44,14716,2.98994
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2020,41,14781,2.77383
Anzegem,34002,Nee,Externe inwijking van vreemdelingen,2021,56,14845,3.77231
Avelgem,34003,Nee,Externe inwijking van vreemdelingen,2000,5,9148,0.54657
Avelgem,34003,Nee,Externe inwijking van vreemdelingen,2001,4,9194,0.43507
