Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal OKAN-leerlingen, wonend in de gemeente","Aantal OKAN-leerlingen, naar thuistaal, wonend in de gemeente",Procent
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,2,0.5
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,2,0.5
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,6,0.0
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,6,6,1.0
Kontich,11024,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,6,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,5,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,5,0.8
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,5,0.2
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,17,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,12,17,0.705882
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,5,17,0.294118
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,14,18,0.777778
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,4,18,0.222222
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,13,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,13,13,1.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,13,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,23,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,20,23,0.869565
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,3,23,0.130435
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,1,13,0.0769231
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,9,13,0.692308
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,3,13,0.230769
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,10,0.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,10,10,1.0
Lint,11025,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,10,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,4,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,4,0.75
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,4,0.25
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,1,6,0.166667
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,5,6,0.833333
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,6,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,8,8,1.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,6,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,6,6,1.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,6,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,1,9,0.111111
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,8,9,0.888889
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,9,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,16,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,16,16,1.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,16,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,7,0.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,7,7,1.0
Mortsel,11029,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,7,0.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,3,0.333333
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,2,3,0.666667
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,2,0.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,2,2,1.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Niel,11030,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,20,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,19,20,0.95
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,1,20,0.05
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,52,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,38,52,0.730769
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,14,52,0.269231
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Nederlands,1,34,0.0294118
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,14,34,0.411765
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,19,34,0.558824
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,19,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,18,19,0.947368
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,1,19,0.0526316
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,62,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,61,62,0.983871
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,1,62,0.016129
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,56,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,50,56,0.892857
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,6,56,0.107143
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,18,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,17,18,0.944444
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,1,18,0.0555556
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,24,0.0
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,23,24,0.958333
Ranst,11035,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,1,24,0.0416667
Rumst,11037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,5,0.0
Rumst,11037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,5,5,1.0
Rumst,11037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,5,0.0
Rumst,11037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,2,0.0
Rumst,11037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,2,1.0
Rumst,11037,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,2,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,2,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,2,1.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,2,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,19,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,18,19,0.947368
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,1,19,0.0526316
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,13,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,13,13,1.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,13,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,12,0.0
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,9,12,0.75
Schilde,11039,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,3,12,0.25
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,5,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,4,5,0.8
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,5,0.2
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,4,5,0.8
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,5,0.2
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,18,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,15,18,0.833333
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,3,18,0.166667
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,15,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,11,15,0.733333
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,4,15,0.266667
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,11,0.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,11,11,1.0
Schoten,11040,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,11,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,6,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,6,6,1.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,6,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,5,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,4,5,0.8
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,5,0.2
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,1,5,0.2
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,4,5,0.8
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,0,5,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,7,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,7,7,1.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,7,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,5,0.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,5,1.0
Stabroek,11044,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,5,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,3,0.666667
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,1,3,0.333333
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,3,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,3,1.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,3,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,7,0.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,7,7,1.0
Wijnegem,11050,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,7,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,10,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,4,10,0.4
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,6,10,0.6
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,8,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,4,8,0.5
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,4,8,0.5
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,5,0.2
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,4,5,0.8
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,9,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,6,9,0.666667
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,3,9,0.333333
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,13,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,13,0.461538
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,7,13,0.538462
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,12,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,8,12,0.666667
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,4,12,0.333333
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,15,0.0
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,10,15,0.666667
Wommelgem,11052,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,5,15,0.333333
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Nederlands,0,5,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Niet Nederlands,5,5,1.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2015,Onbekend,0,5,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,5,0.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,5,1.0
Wuustwezel,11053,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,5,0.0
Zandhoven,11054,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,1,0.0
Zandhoven,11054,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,1,1.0
Zandhoven,11054,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,1,0.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,3,0.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,3,1.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,3,0.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,3,1.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Niet Nederlands,5,6,0.833333
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2013,Onbekend,1,6,0.166667
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,0,5,0.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,5,1.0
Zoersel,11055,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,5,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,1,3,0.333333
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,3,0.666667
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,3,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,1,3,0.333333
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,2,3,0.666667
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,3,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Nederlands,0,66,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Niet Nederlands,55,66,0.833333
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2016,Onbekend,11,66,0.166667
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Nederlands,0,14,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Niet Nederlands,14,14,1.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2017,Onbekend,0,14,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,1,10,0.1
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,9,10,0.9
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,10,0.0
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Nederlands,1,9,0.111111
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Niet Nederlands,8,9,0.888889
Zwijndrecht,11056,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2019,Onbekend,0,9,0.0
Malle,11057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,7,0.0
Malle,11057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,7,1.0
Malle,11057,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,7,0.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,1,0.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,1,1.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,1,0.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Nederlands,0,1,0.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,1,1.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2012,Onbekend,0,1,0.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Nederlands,0,3,0.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,3,1.0
Berlaar,12002,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2018,Onbekend,0,3,0.0
Bonheiden,12005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Nederlands,0,2,0.0
Bonheiden,12005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,2,1.0
Bonheiden,12005,Nee,"Leerlingen OKAN, naar woonplaats, naar thuistaal",2011,Onbekend,0,2,0.0
