Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal leerlingen dat in gewoon lager onderwijs minstens 2 jaar schoolse vertraging heeft opgelopen, naar thuistaal, wonend in de gemeente","Aantal leerlingen in het gewoon lager onderwijs, naar thuistaal, wonend in de gemeente",Procent
Hoogstraten,13014,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,168,0.0297619
Hoogstraten,13014,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,2,1163,0.00171969
Hoogstraten,13014,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,4,186,0.0215054
Hoogstraten,13014,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,2,1140,0.00175439
Hoogstraten,13014,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,4,189,0.021164
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,524,0.00381679
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,4,20,0.2
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,2,526,0.00380228
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,4,22,0.181818
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,2,549,0.00364299
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,21,0.047619
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,2,573,0.0034904
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,21,0.047619
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,2,585,0.0034188
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,15,0.0
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,562,0.0
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,19,0.0
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,0,580,0.0
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,21,0.0
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,589,0.0
Hulshout,13016,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,0,23,0.0
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,1,1003,0.000997009
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,3,40,0.075
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,6,1029,0.0058309
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,3,51,0.0588235
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,6,1026,0.00584795
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,58,0.0517241
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,6,1007,0.00595829
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,65,0.0307692
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,4,1000,0.004
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,78,0.0384615
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,2,996,0.00200803
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,3,82,0.0365854
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,1,992,0.00100806
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,2,86,0.0232558
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,1018,0.0
Kasterlee,13017,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,3,91,0.032967
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,928,0.00215517
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,39,0.025641
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,1,935,0.00106952
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,41,0.0487805
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,1,943,0.00106045
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,42,0.047619
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,0,966,0.0
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,3,34,0.0882353
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,0,997,0.0
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,1,42,0.0238095
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,1,969,0.00103199
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,53,0.0377358
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,1,948,0.00105485
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,50,0.0
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,1,958,0.00104384
Lille,13019,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,0,47,0.0
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,517,0.00386847
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,26,0.0384615
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,1,560,0.00178571
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,3,31,0.0967742
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,1,588,0.00170068
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,29,0.103448
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,2,628,0.00318471
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,3,35,0.0857143
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,1,637,0.00156986
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,41,0.0487805
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,1,636,0.00157233
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,35,0.0571429
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,0,627,0.0
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,3,44,0.0681818
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,586,0.0
Meerhout,13021,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,4,47,0.0851064
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,537,0.00372439
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,3,26,0.115385
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,1,549,0.00182149
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,23,0.0869565
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,1,547,0.00182815
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,28,0.0714286
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,1,540,0.00185185
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,25,0.04
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,0,527,0.0
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,32,0.0625
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,507,0.0
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,24,0.0416667
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,0,490,0.0
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,34,0.0294118
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,485,0.0
Merksplas,13023,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,0,48,0.0
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,9,1699,0.00529723
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,17,218,0.0779817
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,7,1721,0.0040674
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,17,224,0.0758929
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,5,1768,0.00282805
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,15,230,0.0652174
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,7,1836,0.00381264
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,12,248,0.0483871
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,5,1887,0.00264971
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,12,279,0.0430108
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,3,1910,0.00157068
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,284,0.0176056
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,5,1911,0.00261643
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,14,294,0.047619
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,5,1907,0.00262192
Mol,13025,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,15,307,0.0488599
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,703,0.00284495
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,3,26,0.115385
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,1,731,0.00136799
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,31,0.0322581
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,1,741,0.00134953
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,40,0.05
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,1,763,0.00131062
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,3,47,0.0638298
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,0,801,0.0
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,60,0.05
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,797,0.0
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,56,0.0178571
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,0,772,0.0
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,47,0.0212766
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,0,752,0.0
Olen,13029,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,1,44,0.0227273
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,5,759,0.00658762
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,15,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,5,767,0.0065189
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,23,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,4,774,0.00516796
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,0,30,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,4,804,0.00497512
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,35,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,2,821,0.00243605
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,38,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,831,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,47,0.0
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,1,831,0.00120337
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,67,0.0149254
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,1,831,0.00120337
Oud-Turnhout,13031,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,1,67,0.0149254
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,7,820,0.00853659
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,31,0.0322581
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,4,812,0.00492611
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,32,0.0
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,2,817,0.00244798
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,36,92,0.391304
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,1,826,0.00121065
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,60,0.1
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,1,812,0.00123153
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,73,0.0273973
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,828,0.0
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,1,86,0.0116279
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Nederlands,1,816,0.00122549
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2020,Niet Nederlands,3,94,0.0319149
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Nederlands,2,834,0.00239808
Ravels,13035,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2021,Niet Nederlands,5,101,0.049505
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Nederlands,2,635,0.00314961
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,33,0.0606061
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Nederlands,0,652,0.0
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,38,0.0526316
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Nederlands,0,645,0.0
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,55,0.0545455
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Nederlands,0,660,0.0
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2017,Niet Nederlands,3,54,0.0555556
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Nederlands,0,643,0.0
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2018,Niet Nederlands,5,63,0.0793651
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Nederlands,0,653,0.0
Retie,13036,Nee,"Schoolse vertraging lager onderwijs, naar woonplaats, naar thuistaal",2019,Niet Nederlands,5,81,0.0617284
