Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Nationaliteit,Aantal huurders,Aantal inwoners per nationaliteitsgroep,Procent
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),4,186,0.0215054
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,3,34,0.0882353
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,134,6512,0.0205774
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),6,180,0.0333333
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,4,31,0.129032
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,137,6482,0.0211355
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),6,179,0.0335196
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,5,41,0.121951
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,140,6500,0.0215385
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),7,201,0.0348259
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,7,51,0.137255
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,140,6480,0.0216049
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),6,200,0.03
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,5,58,0.0862069
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,137,6445,0.0212568
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),5,207,0.0241546
Pittem,37011,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,6,65,0.0923077
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,53,5098,0.0103962
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),2,127,0.015748
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,0,19,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,54,5085,0.0106195
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),3,145,0.0206897
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,0,23,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,58,5100,0.0113725
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),5,144,0.0347222
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,0,19,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,62,5176,0.0119784
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),6,157,0.0382166
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,0,30,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,62,5204,0.0119139
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),6,167,0.0359281
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,0,24,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,60,5160,0.0116279
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),5,189,0.026455
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,0,38,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,54,5128,0.0105304
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),5,196,0.0255102
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,0,34,0.0
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,53,5111,0.0103698
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),5,196,0.0255102
Ruiselede,37012,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,1,61,0.0163934
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,488,19227,0.025381
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),4,448,0.00892857
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,60,299,0.200669
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,483,19169,0.0251969
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),5,494,0.0101215
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,59,305,0.193443
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,482,19213,0.0250872
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),7,552,0.0126812
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,62,305,0.203279
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,483,19188,0.025172
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),8,624,0.0128205
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,69,347,0.198847
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,489,19207,0.0254595
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),11,715,0.0153846
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,66,379,0.174142
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,498,19196,0.0259429
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),10,823,0.0121507
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,73,403,0.181141
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,508,19151,0.026526
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),10,892,0.0112108
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,73,459,0.159041
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,504,19128,0.0263488
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),9,965,0.00932642
Tielt,37015,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,69,510,0.135294
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,255,9029,0.0282423
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),5,99,0.0505051
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,11,73,0.150685
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,255,9187,0.0277566
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),4,104,0.0384615
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,11,76,0.144737
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,257,9218,0.0278802
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),8,139,0.057554
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,12,83,0.144578
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,259,9267,0.0279486
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),8,179,0.0446927
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,13,79,0.164557
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,261,9252,0.0282101
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),8,216,0.037037
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,16,105,0.152381
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,260,9231,0.028166
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),13,249,0.0522088
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,11,104,0.105769
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,253,9247,0.0273602
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),12,295,0.040678
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,12,99,0.121212
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,251,9352,0.0268392
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),11,357,0.0308123
Wielsbeke,37017,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,13,124,0.104839
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,160,13826,0.0115724
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),1,164,0.00609756
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,3,46,0.0652174
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,179,13863,0.0129121
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),2,210,0.00952381
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,3,61,0.0491803
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,183,13876,0.0131882
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),2,249,0.00803213
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,3,54,0.0555556
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,182,13854,0.013137
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),2,280,0.00714286
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,2,75,0.0266667
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,187,13781,0.0135694
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),1,310,0.00322581
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,2,67,0.0298507
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,189,13831,0.013665
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),0,361,0.0
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,2,51,0.0392157
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,188,13848,0.013576
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),1,354,0.00282486
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,2,61,0.0327869
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,183,13994,0.013077
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),2,362,0.00552486
Wingene,37018,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,4,73,0.0547945
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,167,8874,0.018819
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),2,149,0.0134228
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,4,52,0.0769231
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,165,8875,0.0185915
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),3,170,0.0176471
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,5,49,0.102041
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,158,8838,0.0178773
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),3,186,0.016129
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,4,43,0.0930233
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,153,8806,0.0173745
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),3,207,0.0144928
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,4,40,0.1
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,148,8754,0.0169066
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),3,218,0.0137615
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,5,58,0.0862069
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,148,8682,0.0170468
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),4,225,0.0177778
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,4,81,0.0493827
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,145,8721,0.0166265
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),6,250,0.024
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,4,85,0.0470588
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,145,8757,0.0165582
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),6,241,0.0248963
Ardooie,37020,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,4,79,0.0506329
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,56,4887,0.011459
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),0,73,0.0
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,1,8,0.125
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,55,4869,0.011296
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),0,78,0.0
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,1,5,0.2
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,53,4911,0.0107921
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),1,81,0.0123457
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,1,13,0.0769231
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,53,4940,0.0107287
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),1,89,0.011236
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,2,10,0.2
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,België,52,4934,0.0105391
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,EU (zonder België),1,111,0.00900901
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2017,Niet-EU,2,27,0.0740741
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,België,53,4946,0.0107157
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,EU (zonder België),1,112,0.00892857
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2018,Niet-EU,2,31,0.0645161
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,België,62,4907,0.012635
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,EU (zonder België),1,112,0.00892857
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2019,Niet-EU,1,28,0.0357143
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,België,61,4864,0.0125411
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,EU (zonder België),1,104,0.00961538
Alveringem,38002,Nee,"Huurders van sociale woningen, naar nationaliteit",2020,Niet-EU,2,25,0.08
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,België,186,9881,0.018824
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,EU (zonder België),10,705,0.0141844
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2013,Niet-EU,7,208,0.0336538
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,België,184,9851,0.0186783
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,EU (zonder België),11,722,0.0152355
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2014,Niet-EU,7,239,0.0292887
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,België,183,9897,0.0184905
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,EU (zonder België),11,721,0.0152566
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2015,Niet-EU,7,218,0.0321101
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,België,188,9850,0.0190863
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,EU (zonder België),11,756,0.0145503
De Panne,38008,Nee,"Huurders van sociale woningen, naar nationaliteit",2016,Niet-EU,7,205,0.0341463
