Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Taal,"Aantal jongeren die niet meer leerplichtig zijn en Vlaams secundair onderwijs verlaten zonder kwalificatie, wonend in de gemeente, naar thuistaal",Aantal vroegtijdige schoolverlaters en aantal leerlingen dat wel kwalificatie heeft gehaald,Procent
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,22,223,0.0986547
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,1,0.0
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,26,232,0.112069
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,1,0.0
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,10,196,0.0510204
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,2,6,0.333333
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,10,205,0.0487805
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,6,0.333333
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,12,188,0.0638298
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,5,0.2
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,21,232,0.0905172
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,8,0.375
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,10,204,0.0490196
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,8,0.0
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,14,180,0.0777778
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,10,0.0
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,13,182,0.0714286
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,3,12,0.25
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,9,153,0.0588235
Essen,11016,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,3,7,0.428571
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,13,80,0.1625
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,8,11,0.727273
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,8,86,0.0930233
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,7,0.285714
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,12,100,0.12
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,4,0.25
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,9,104,0.0865385
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,5,12,0.416667
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,13,102,0.127451
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,9,0.222222
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,8,88,0.0909091
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,7,0.0
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,12,98,0.122449
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,8,0.25
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,16,129,0.124031
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,11,0.181818
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,9,84,0.107143
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,2,8,0.25
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,12,105,0.114286
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,4,9,0.444444
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,9,107,0.0841121
Hemiksem,11018,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,8,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,10,102,0.0980392
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,8,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,7,108,0.0648148
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,8,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,5,116,0.0431034
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,8,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,2,101,0.019802
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,11,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,11,106,0.103774
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,3,0.333333
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,5,103,0.0485437
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,8,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,7,104,0.0673077
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,7,0.142857
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,2,99,0.020202
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,0,6,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,5,91,0.0549451
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,0,2,0.0
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,10,87,0.114943
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,4,11,0.363636
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,4,80,0.05
Hove,11021,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,0,4,0.0
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,26,228,0.114035
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,3,4,0.75
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,12,225,0.0533333
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,4,0.25
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,16,240,0.0666667
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,2,0.0
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,16,218,0.0733945
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,2,6,0.333333
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,8,203,0.0394089
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,0,7,0.0
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,10,231,0.04329
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,1,5,0.2
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,15,221,0.0678733
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,3,10,0.3
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,8,202,0.039604
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,6,0.166667
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,9,189,0.047619
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,5,0.6
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,6,203,0.0295567
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,0,3,0.0
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,13,190,0.0684211
Kalmthout,11022,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,2,4,0.5
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,24,300,0.08
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,4,12,0.333333
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,30,333,0.0900901
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,3,10,0.3
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,24,307,0.0781759
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,9,0.111111
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,16,270,0.0592593
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,5,16,0.3125
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,18,287,0.0627178
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,9,0.222222
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,14,249,0.0562249
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,6,13,0.461538
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,23,288,0.0798611
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,13,0.153846
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,16,249,0.064257
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,16,0.0625
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,15,250,0.06
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,21,0.333333
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,22,239,0.0920502
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,7,19,0.368421
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,12,253,0.0474308
Kapellen,11023,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,7,25,0.28
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,24,245,0.0979592
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,6,19,0.315789
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,18,257,0.0700389
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,2,10,0.2
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,20,236,0.0847458
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,3,16,0.1875
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,19,251,0.0756972
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,2,17,0.117647
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,18,234,0.0769231
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,5,19,0.263158
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,15,242,0.0619835
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,2,12,0.166667
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,18,256,0.0703125
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,12,0.166667
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,12,228,0.0526316
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,2,13,0.153846
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,15,249,0.060241
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,14,0.5
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,14,221,0.0633484
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,13,0.153846
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,14,216,0.0648148
Kontich,11024,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,1,15,0.0666667
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,7,125,0.056
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,0,3,0.0
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,11,114,0.0964912
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,5,0.0
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,11,117,0.0940171
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,1,5,0.2
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,7,125,0.056
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,0,7,0.0
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,1,117,0.00854701
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,1,2,0.5
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,6,116,0.0517241
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,4,0.0
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,2,83,0.0240964
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,2,6,0.333333
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,5,95,0.0526316
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,9,0.111111
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,6,93,0.0645161
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,3,6,0.5
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,8,92,0.0869565
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,2,6,0.333333
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,3,75,0.04
Lint,11025,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,2,5,0.4
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,17,288,0.0590278
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,9,25,0.36
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,22,257,0.0856031
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,1,5,0.2
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,29,263,0.110266
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,8,20,0.4
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,31,260,0.119231
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,11,29,0.37931
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,24,263,0.0912548
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,5,16,0.3125
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,29,248,0.116935
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,7,24,0.291667
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,28,269,0.104089
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,11,23,0.478261
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,30,240,0.125
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,6,35,0.171429
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Nederlands,25,247,0.101215
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2018,Niet Nederlands,7,29,0.241379
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Nederlands,26,218,0.119266
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2019,Niet Nederlands,6,24,0.25
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Nederlands,15,203,0.0738916
Mortsel,11029,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2020,Niet Nederlands,6,28,0.214286
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Nederlands,14,82,0.170732
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2010,Niet Nederlands,1,9,0.111111
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Nederlands,14,85,0.164706
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2011,Niet Nederlands,0,5,0.0
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Nederlands,19,83,0.228916
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2012,Niet Nederlands,0,2,0.0
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Nederlands,13,89,0.146067
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2013,Niet Nederlands,4,7,0.571429
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Nederlands,17,97,0.175258
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2014,Niet Nederlands,2,4,0.5
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Nederlands,21,95,0.221053
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2015,Niet Nederlands,0,3,0.0
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Nederlands,12,88,0.136364
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2016,Niet Nederlands,1,4,0.25
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Nederlands,15,102,0.147059
Niel,11030,Nee,"Vroegtijdige schoolverlaters, naar woonplaats, naar thuistaal",2017,Niet Nederlands,1,8,0.125
