Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
feb23,05feb23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.766
feb23,05feb23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.795
feb23,05feb23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.861
feb23,05feb23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.899
feb23,05feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.969
feb23,05feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.004
feb23,05feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.946
feb23,05feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.982
feb23,05feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.974
feb23,05feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.009
feb23,05feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.11
feb23,05feb23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.938
feb23,05feb23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.973
feb23,05feb23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.079
feb23,05feb23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.159
feb23,05feb23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
feb23,05feb23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.263
feb23,05feb23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.203
feb23,05feb23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.167
feb23,05feb23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.306
feb23,05feb23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.804
feb23,05feb23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.884
feb23,05feb23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.766
feb23,05feb23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.903
feb23,05feb23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.823
feb23,05feb23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
feb23,06feb23,Benzines,Benzine 95 RON E5 (€/L),1.803
feb23,06feb23,Benzines,Benzine 95 RON E10 (€/L),1.764
feb23,06feb23,Benzines,Benzine 98 RON E5 (€/L),1.941
feb23,06feb23,Benzines,Benzine 98 RON E10 (€/L),1.904
feb23,06feb23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.781
feb23,06feb23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.766
feb23,06feb23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.795
feb23,06feb23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.861
feb23,06feb23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.899
feb23,06feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.969
feb23,06feb23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.004
feb23,06feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.946
feb23,06feb23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.982
feb23,06feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.974
feb23,06feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.009
feb23,06feb23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.11
feb23,06feb23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.938
feb23,06feb23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.973
feb23,06feb23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.079
feb23,06feb23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.159
feb23,06feb23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.123
feb23,06feb23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.263
feb23,06feb23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.203
feb23,06feb23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.167
feb23,06feb23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.306
feb23,06feb23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.804
feb23,06feb23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.884
feb23,06feb23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.766
feb23,06feb23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.903
feb23,06feb23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.823
feb23,06feb23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),594.04
