Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,minder of gelijk aan 30% (%),meer dan 30% (%)
 Sint-Martens-Latem ,44064,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.89,0.11
 Sint-Martens-Latem ,44064,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.95,0.05
 Sint-Martens-Latem ,44064,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.95,0.05
 Sint-Martens-Latem ,44064,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.39,0.61
 Sint-Martens-Latem ,44064,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.54,0.46
 Sint-Niklaas ,46021,ja,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.79,0.21
 Sint-Niklaas ,46021,ja,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.79,0.21
 Sint-Niklaas ,46021,ja,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Sint-Niklaas ,46021,ja,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.87,0.13
 Sint-Niklaas ,46021,ja,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.55,0.45
 Sint-Niklaas ,46021,ja,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.52,0.48
 Sint-Pieters-Leeuw ,23077,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.76,0.24
 Sint-Pieters-Leeuw ,23077,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Sint-Pieters-Leeuw ,23077,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Sint-Pieters-Leeuw ,23077,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.9,0.1
 Sint-Pieters-Leeuw ,23077,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.4,0.6
 Sint-Pieters-Leeuw ,23077,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.51,0.49
 Sint-Truiden ,71053,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.86,0.14
 Sint-Truiden ,71053,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Sint-Truiden ,71053,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Sint-Truiden ,71053,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.87,0.13
 Sint-Truiden ,71053,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.67,0.33
 Sint-Truiden ,71053,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.62,0.38
 Spiere-Helkijn ,34043,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Spiere-Helkijn ,34043,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.87,0.13
 Spiere-Helkijn ,34043,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.88,0.12
 Spiere-Helkijn ,34043,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.9,0.1
 Spiere-Helkijn ,34043,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.65,0.35
 Spiere-Helkijn ,34043,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.74,0.26
 Stabroek ,11044,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.83,0.17
 Stabroek ,11044,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.8,0.2
 Stabroek ,11044,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.87,0.13
 Stabroek ,11044,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Stabroek ,11044,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.51,0.49
 Stabroek ,11044,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.47,0.53
 Staden ,36019,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.87,0.13
 Staden ,36019,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.87,0.13
 Staden ,36019,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.87,0.13
 Staden ,36019,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.9,0.1
 Staden ,36019,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.84,0.16
 Staden ,36019,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.67,0.33
 Steenokkerzeel ,23081,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.83,0.17
 Steenokkerzeel ,23081,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.81,0.19
 Steenokkerzeel ,23081,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Steenokkerzeel ,23081,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.85,0.15
 Steenokkerzeel ,23081,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.41,0.59
 Steenokkerzeel ,23081,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.52,0.48
 Stekene ,46024,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.83,0.17
 Stekene ,46024,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Stekene ,46024,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Stekene ,46024,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.89,0.11
 Stekene ,46024,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.64,0.36
 Stekene ,46024,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.53,0.47
 Temse ,46025,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.81,0.19
 Temse ,46025,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.87,0.13
 Temse ,46025,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Temse ,46025,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.88,0.12
 Temse ,46025,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.59,0.41
 Temse ,46025,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.78,0.22
 Ternat ,23086,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Ternat ,23086,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Ternat ,23086,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Ternat ,23086,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Ternat ,23086,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.72,0.28
 Ternat ,23086,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.55,0.45
 Tervuren ,24104,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.84,0.16
 Tervuren ,24104,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.82,0.18
 Tervuren ,24104,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.92,0.08
 Tervuren ,24104,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.89,0.11
 Tervuren ,24104,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.44,0.56
 Tervuren ,24104,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.57,0.43
 Tessenderlo ,71057,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Tessenderlo ,71057,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.88,0.12
 Tessenderlo ,71057,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.88,0.12
 Tessenderlo ,71057,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.9,0.1
 Tessenderlo ,71057,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.56,0.44
 Tessenderlo ,71057,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.75,0.25
 Tielt ,37015,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.83,0.17
 Tielt ,37015,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Tielt ,37015,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.87,0.13
 Tielt ,37015,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.87,0.13
 Tielt ,37015,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.66,0.34
 Tielt ,37015,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.6,0.4
 Tielt-Winge ,24135,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.86,0.14
 Tielt-Winge ,24135,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.85,0.15
 Tielt-Winge ,24135,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Tielt-Winge ,24135,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.89,0.11
 Tielt-Winge ,24135,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.54,0.46
 Tielt-Winge ,24135,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.52,0.48
 Tienen ,24107,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.82,0.18
 Tienen ,24107,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.79,0.21
 Tienen ,24107,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.87,0.13
 Tienen ,24107,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.85,0.15
 Tienen ,24107,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.48,0.52
 Tienen ,24107,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.52,0.48
 Tongeren ,73083,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Tongeren ,73083,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Tongeren ,73083,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.9,0.1
 Tongeren ,73083,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.91,0.09
 Tongeren ,73083,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.56,0.44
 Tongeren ,73083,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.45,0.55
 Torhout ,31033,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.8,0.2
 Torhout ,31033,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Torhout ,31033,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.85,0.15
 Torhout ,31033,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.88,0.12
 Torhout ,31033,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.56,0.44
 Torhout ,31033,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.67,0.33
 Tremelo ,24109,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.86,0.14
 Tremelo ,24109,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Tremelo ,24109,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Tremelo ,24109,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.9,0.1
 Tremelo ,24109,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.54,0.46
 Tremelo ,24109,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.37,0.63
 Turnhout ,13040,ja,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.79,0.21
 Turnhout ,13040,ja,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.78,0.22
 Turnhout ,13040,ja,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.87,0.13
 Turnhout ,13040,ja,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Turnhout ,13040,ja,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.5,0.5
 Turnhout ,13040,ja,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.54,0.46
 Veurne ,38025,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.87,0.13
 Veurne ,38025,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Veurne ,38025,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.9,0.1
 Veurne ,38025,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.88,0.12
 Veurne ,38025,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.71,0.29
 Veurne ,38025,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.68,0.32
 Vilvoorde ,23088,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.8,0.2
 Vilvoorde ,23088,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.76,0.24
 Vilvoorde ,23088,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.85,0.15
 Vilvoorde ,23088,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.84,0.16
 Vilvoorde ,23088,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.55,0.45
 Vilvoorde ,23088,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.44,0.56
 Vleteren ,33041,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.84,0.16
 Vleteren ,33041,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.81,0.19
 Vleteren ,33041,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.85,0.15
 Vleteren ,33041,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.84,0.16
 Vleteren ,33041,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.69,0.31
 Vleteren ,33041,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.62,0.38
 Voeren ,73109,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.84,0.16
 Voeren ,73109,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.82,0.18
 Voeren ,73109,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Voeren ,73109,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Voeren ,73109,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.48,0.52
 Voeren ,73109,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.55,0.45
 Vorselaar ,13044,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.89,0.11
 Vorselaar ,13044,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.85,0.15
 Vorselaar ,13044,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.92,0.08
 Vorselaar ,13044,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.87,0.13
 Vorselaar ,13044,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.71,0.29
 Vorselaar ,13044,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.66,0.34
 Vosselaar ,13046,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.86,0.14
 Vosselaar ,13046,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Vosselaar ,13046,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Vosselaar ,13046,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.85,0.15
 Vosselaar ,13046,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.44,0.56
 Vosselaar ,13046,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.69,0.31
 Waarschoot ,44072,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.84,0.16
 Waarschoot ,44072,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.88,0.12
 Waarschoot ,44072,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.65,0.35
 Waasmunster ,42023,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.84,0.16
 Waasmunster ,42023,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Waasmunster ,42023,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.87,0.13
 Waasmunster ,42023,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Waasmunster ,42023,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.67,0.33
 Waasmunster ,42023,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.63,0.37
 Wachtebeke ,44073,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.81,0.19
 Wachtebeke ,44073,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.86,0.14
 Wachtebeke ,44073,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Wachtebeke ,44073,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.89,0.11
 Wachtebeke ,44073,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.5,0.5
 Wachtebeke ,44073,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.59,0.41
 Waregem ,34040,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Waregem ,34040,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Waregem ,34040,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Waregem ,34040,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.88,0.12
 Waregem ,34040,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.58,0.42
 Waregem ,34040,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.59,0.41
 Wellen ,73098,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Wellen ,73098,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.88,0.12
 Wellen ,73098,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.88,0.12
 Wellen ,73098,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.91,0.09
 Wellen ,73098,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.44,0.56
 Wellen ,73098,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.65,0.35
 Wemmel ,23102,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.78,0.22
 Wemmel ,23102,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.72,0.28
 Wemmel ,23102,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Wemmel ,23102,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.88,0.12
 Wemmel ,23102,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.47,0.53
 Wemmel ,23102,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.28,0.72
 Wervik ,33029,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.84,0.16
 Wervik ,33029,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.89,0.11
 Wervik ,33029,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.88,0.12
 Wervik ,33029,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.92,0.08
 Wervik ,33029,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.64,0.36
 Wervik ,33029,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.76,0.24
 Westerlo ,13049,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.88,0.12
 Westerlo ,13049,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Westerlo ,13049,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.9,0.1
 Westerlo ,13049,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Westerlo ,13049,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.71,0.29
 Westerlo ,13049,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.59,0.41
 Wetteren ,42025,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Wetteren ,42025,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.81,0.19
 Wetteren ,42025,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Wetteren ,42025,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.88,0.12
 Wetteren ,42025,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.68,0.32
 Wetteren ,42025,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.58,0.42
 Wevelgem ,34041,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.9,0.1
 Wevelgem ,34041,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.9,0.1
 Wevelgem ,34041,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.93,0.07
 Wevelgem ,34041,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.91,0.09
 Wevelgem ,34041,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.6,0.4
 Wevelgem ,34041,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.78,0.22
 Wezembeek-Oppem ,23103,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.86,0.14
 Wezembeek-Oppem ,23103,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.86,0.14
 Wezembeek-Oppem ,23103,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Wezembeek-Oppem ,23103,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.94,0.06
 Wezembeek-Oppem ,23103,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.63,0.37
 Wezembeek-Oppem ,23103,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.59,0.41
 Wichelen ,42026,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.85,0.15
 Wichelen ,42026,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Wichelen ,42026,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Wichelen ,42026,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.87,0.13
 Wichelen ,42026,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.71,0.29
 Wichelen ,42026,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.57,0.43
 Wielsbeke ,37017,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.88,0.12
 Wielsbeke ,37017,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.91,0.09
 Wielsbeke ,37017,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.89,0.11
 Wielsbeke ,37017,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.93,0.07
 Wielsbeke ,37017,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.83,0.17
 Wielsbeke ,37017,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.74,0.26
 Wijnegem ,11050,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.82,0.18
 Wijnegem ,11050,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.82,0.18
 Wijnegem ,11050,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.88,0.12
 Wijnegem ,11050,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.86,0.14
 Wijnegem ,11050,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.36,0.64
 Wijnegem ,11050,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.43,0.57
 Willebroek ,12040,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.8,0.2
 Willebroek ,12040,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.83,0.17
 Willebroek ,12040,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.83,0.17
 Willebroek ,12040,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.87,0.13
 Willebroek ,12040,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.63,0.37
 Willebroek ,12040,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.65,0.35
 Wingene ,37018,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.86,0.14
 Wingene ,37018,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.84,0.16
 Wingene ,37018,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Wingene ,37018,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.89,0.11
 Wingene ,37018,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.76,0.24
 Wingene ,37018,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2020,0.48,0.52
 Wommelgem ,11052,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2017,0.81,0.19
 Wommelgem ,11052,nee,"Woonquote, naar eigenaar/huurder",Woonquote algemeen,2020,0.79,0.21
 Wommelgem ,11052,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2017,0.86,0.14
 Wommelgem ,11052,nee,"Woonquote, naar eigenaar/huurder",Woonquote eigenaar,2020,0.85,0.15
 Wommelgem ,11052,nee,"Woonquote, naar eigenaar/huurder",Woonquote huurder,2017,0.5,0.5
