Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Zwalm ,45065,nee,Netheid van straten en voetpaden,2020,0.21,0.15,0.64
 Zwevegem ,34042,nee,Netheid van straten en voetpaden,2017,0.17,0.14,0.69
 Zwevegem ,34042,nee,Netheid van straten en voetpaden,2020,0.17,0.11,0.72
 Zwijndrecht ,11056,nee,Netheid van straten en voetpaden,2017,0.15,0.09,0.76
 Zwijndrecht ,11056,nee,Netheid van straten en voetpaden,2020,0.19,0.1,0.7
13 centrumsteden,/,/,Netheid van straten en voetpaden,2008,0.26,0.15,0.6
13 centrumsteden,/,/,Netheid van straten en voetpaden,2011,0.24,0.14,0.62
13 centrumsteden,/,/,Netheid van straten en voetpaden,2014,0.21,0.16,0.63
13 centrumsteden,/,/,Netheid van straten en voetpaden,2017,0.23,0.13,0.64
13 centrumsteden,/,/,Netheid van straten en voetpaden,2020,0.25,0.12,0.63
Gemeenten groter dan 50.000 inw.,/,/,Netheid van straten en voetpaden,2017,0.23,0.13,0.64
Gemeenten groter dan 50.000 inw.,/,/,Netheid van straten en voetpaden,2020,0.25,0.12,0.63
Gemeenten kleiner dan 10.000 inw.,/,/,Netheid van straten en voetpaden,2017,0.18,0.11,0.71
Gemeenten kleiner dan 10.000 inw.,/,/,Netheid van straten en voetpaden,2020,0.21,0.13,0.66
Gemeenten van 10.000 tot 20.000 inw.,/,/,Netheid van straten en voetpaden,2017,0.19,0.11,0.7
Gemeenten van 10.000 tot 20.000 inw.,/,/,Netheid van straten en voetpaden,2020,0.21,0.13,0.66
Gemeenten van 20.000 tot 30.000 inw.,/,/,Netheid van straten en voetpaden,2017,0.19,0.11,0.7
Gemeenten van 20.000 tot 30.000 inw.,/,/,Netheid van straten en voetpaden,2020,0.21,0.13,0.66
Gemeenten van 30.000 tot 50.000 inw.,/,/,Netheid van straten en voetpaden,2017,0.23,0.12,0.65
Gemeenten van 30.000 tot 50.000 inw.,/,/,Netheid van straten en voetpaden,2020,0.25,0.14,0.62
Vlaams Gewest,/,/,Netheid van straten en voetpaden,2017,0.21,0.12,0.68
Vlaams Gewest,/,/,Netheid van straten en voetpaden,2020,0.22,0.13,0.64
