Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal fiscale aangiften met een netto belastbaar inkomen hoger dan 50.000 euro,Aantal fiscale aangiften,Procent
Sint-Niklaas,46021,Ja,Aangiften groter dan 50.000 Euro,2019,7994,43701,0.182925
Sint-Niklaas,46021,Ja,Aangiften groter dan 50.000 Euro,2020,8364,43635,0.191681
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2001,624,7912,0.0788675
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2002,730,8197,0.089057
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2003,787,8519,0.0923817
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2004,860,9373,0.0917529
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2005,930,9459,0.0983191
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2006,1027,9563,0.107393
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2007,1108,9663,0.114664
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2008,1280,9770,0.131013
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2009,1323,9819,0.134739
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2010,1351,9869,0.136893
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2011,1468,9816,0.149552
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2012,1595,9711,0.164247
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2013,1702,9824,0.173249
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2014,1888,9968,0.189406
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2015,1887,10005,0.188606
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2016,1951,10150,0.192217
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2017,2078,10313,0.201493
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2018,2239,10424,0.214793
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2019,2370,10578,0.22405
Stekene,46024,Nee,Aangiften groter dan 50.000 Euro,2020,2513,10666,0.235608
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2001,1156,12200,0.0947541
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2002,1299,13455,0.096544
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2003,1353,14022,0.0964912
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2004,1488,14251,0.104414
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2005,1612,14567,0.110661
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2006,1702,14900,0.114228
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2007,1908,15252,0.125098
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2008,2062,15505,0.132989
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2009,2165,15618,0.138622
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2010,2266,15910,0.142426
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2011,2405,16062,0.149732
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2012,2659,15986,0.166333
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2013,2739,16053,0.170622
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2014,2983,16130,0.184935
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2015,2989,16286,0.183532
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2016,3059,16481,0.185608
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2017,3219,16512,0.194949
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2018,3400,16727,0.203264
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2019,3566,16900,0.211006
Temse,46025,Nee,Aangiften groter dan 50.000 Euro,2020,3704,16828,0.220109
As,71002,Nee,Aangiften groter dan 50.000 Euro,2001,247,3982,0.0620291
As,71002,Nee,Aangiften groter dan 50.000 Euro,2002,296,3737,0.0792079
As,71002,Nee,Aangiften groter dan 50.000 Euro,2003,313,3925,0.0797452
As,71002,Nee,Aangiften groter dan 50.000 Euro,2004,346,3993,0.0866516
As,71002,Nee,Aangiften groter dan 50.000 Euro,2005,361,4084,0.0883937
As,71002,Nee,Aangiften groter dan 50.000 Euro,2006,402,4179,0.0961953
As,71002,Nee,Aangiften groter dan 50.000 Euro,2007,457,4251,0.107504
As,71002,Nee,Aangiften groter dan 50.000 Euro,2008,525,4290,0.122378
As,71002,Nee,Aangiften groter dan 50.000 Euro,2009,542,4316,0.125579
As,71002,Nee,Aangiften groter dan 50.000 Euro,2010,567,4382,0.129393
As,71002,Nee,Aangiften groter dan 50.000 Euro,2011,638,4433,0.143921
As,71002,Nee,Aangiften groter dan 50.000 Euro,2012,687,4379,0.156885
As,71002,Nee,Aangiften groter dan 50.000 Euro,2013,737,4409,0.167158
As,71002,Nee,Aangiften groter dan 50.000 Euro,2014,882,4490,0.196437
As,71002,Nee,Aangiften groter dan 50.000 Euro,2015,843,4545,0.185479
As,71002,Nee,Aangiften groter dan 50.000 Euro,2016,800,4579,0.174711
As,71002,Nee,Aangiften groter dan 50.000 Euro,2017,842,4599,0.183083
As,71002,Nee,Aangiften groter dan 50.000 Euro,2018,912,4637,0.196679
As,71002,Nee,Aangiften groter dan 50.000 Euro,2019,951,4671,0.203597
As,71002,Nee,Aangiften groter dan 50.000 Euro,2020,1022,4690,0.21791
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2001,1136,19541,0.0581342
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2002,1284,20365,0.0630493
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2003,1429,21249,0.0672502
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2004,1570,21624,0.0726045
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2005,1734,21988,0.0788612
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2006,1899,22468,0.0845202
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2007,2066,23050,0.0896312
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2008,2344,23279,0.100692
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2009,2519,23273,0.108237
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2010,2656,23554,0.112762
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2011,2874,23607,0.121744
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2012,3130,23397,0.133778
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2013,3313,23540,0.140739
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2014,3880,23904,0.162316
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2015,3866,24155,0.16005
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2016,3923,24462,0.160371
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2017,4210,24724,0.17028
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2018,4416,24976,0.17681
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2019,4619,25075,0.184207
Beringen,71004,Nee,Aangiften groter dan 50.000 Euro,2020,5304,25202,0.210459
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2001,831,8616,0.0964485
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2002,921,9435,0.0976153
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2003,971,9573,0.101431
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2004,1037,9622,0.107774
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2005,1101,9703,0.11347
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2006,1171,9856,0.118811
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2007,1288,10052,0.128134
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2008,1458,10173,0.143321
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2009,1520,10187,0.14921
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2010,1564,10220,0.153033
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2011,1658,10228,0.162104
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2012,1752,10184,0.172035
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2013,1880,10320,0.182171
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2014,2188,10489,0.208599
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2015,2139,10594,0.201907
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2016,2061,10756,0.191614
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2017,2163,10880,0.198805
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2018,2233,10868,0.205466
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2019,2344,10903,0.214987
Diepenbeek,71011,Nee,Aangiften groter dan 50.000 Euro,2020,2449,10915,0.22437
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2001,1753,33286,0.0526648
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2002,1911,33973,0.0562506
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2003,2071,34280,0.0604142
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2004,2273,34560,0.0657697
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2005,2310,34863,0.0662594
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2006,2492,35483,0.0702308
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2007,2671,35964,0.0742687
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2008,3008,36258,0.082961
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2009,3165,35982,0.0879606
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2010,3249,36267,0.0895856
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2011,3565,36456,0.0977891
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2012,3691,35851,0.102954
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2013,4019,36108,0.111305
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2014,5056,36491,0.138555
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2015,4689,36750,0.127592
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2016,4282,37124,0.115343
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2017,4584,37288,0.122935
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2018,4887,37626,0.129884
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2019,5176,37352,0.138574
Genk,71016,Ja,Aangiften groter dan 50.000 Euro,2020,5891,37315,0.157872
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2001,271,4120,0.0657767
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2002,283,4286,0.0660289
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2003,327,4318,0.0757295
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2004,363,4310,0.0842227
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2005,397,4390,0.0904328
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2006,431,4491,0.0959697
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2007,491,4536,0.108245
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2008,547,4569,0.11972
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2009,584,4543,0.128549
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2010,631,4593,0.137383
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2011,686,4579,0.149814
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2012,756,4542,0.166446
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2013,781,4563,0.171159
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2014,911,4626,0.19693
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2015,898,4612,0.194709
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2016,928,4643,0.199871
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2017,984,4635,0.212298
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2018,998,4690,0.212793
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2019,1033,4725,0.218624
Gingelom,71017,Nee,Aangiften groter dan 50.000 Euro,2020,1068,4730,0.225793
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2001,302,4138,0.0729821
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2002,339,4687,0.0723277
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2003,378,4740,0.0797468
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2004,418,4795,0.0871741
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2005,471,4859,0.0969335
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2006,504,4948,0.101859
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2007,569,5056,0.11254
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2008,609,5124,0.118852
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2009,683,5140,0.132879
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2010,713,5214,0.136747
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2011,774,5274,0.146758
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2012,845,5216,0.162002
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2013,909,5325,0.170704
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2014,997,5326,0.187195
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2015,1005,5376,0.186942
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2016,1026,5369,0.191097
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2017,1084,5382,0.201412
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2018,1105,5417,0.203987
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2019,1141,5457,0.209089
Halen,71020,Nee,Aangiften groter dan 50.000 Euro,2020,1217,5414,0.224788
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2001,3349,38047,0.0880227
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2002,3724,40381,0.0922216
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2003,3975,41142,0.0966166
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2004,4250,42000,0.10119
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2005,4446,42582,0.10441
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2006,4700,43205,0.108784
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2007,5166,43970,0.117489
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2008,5664,44591,0.127021
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2009,6085,44619,0.136377
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2010,6293,45079,0.139599
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2011,6731,45162,0.149041
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2012,7241,45281,0.159913
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2013,7674,45418,0.168964
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2014,8562,45787,0.186996
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2015,8471,46042,0.183984
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2016,8603,46331,0.185686
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2017,9014,46776,0.192706
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2018,9505,47218,0.2013
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2019,9839,47260,0.208189
Hasselt,71022,Ja,Aangiften groter dan 50.000 Euro,2020,10383,47275,0.21963
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2001,488,6371,0.0765971
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2002,540,6406,0.084296
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2003,599,6442,0.0929835
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2004,638,6527,0.0977478
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2005,695,6614,0.10508
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2006,760,6746,0.112659
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2007,863,6788,0.127136
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2008,928,6932,0.133872
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2009,955,6980,0.136819
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2010,1006,7046,0.142776
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2011,1124,6987,0.16087
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2012,1235,6886,0.179349
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2013,1283,6989,0.183574
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2014,1419,7056,0.201105
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2015,1410,7141,0.197451
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2016,1448,7185,0.201531
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2017,1527,7216,0.211613
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2018,1620,7211,0.224657
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2019,1628,7178,0.226804
Herk-de-Stad,71024,Nee,Aangiften groter dan 50.000 Euro,2020,1745,7254,0.240557
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2001,343,7181,0.0477649
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2002,370,7299,0.0506919
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2003,436,7620,0.0572178
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2004,494,8087,0.0610857
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2005,551,8166,0.0674749
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2006,585,8346,0.0700935
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2007,655,8488,0.0771678
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2008,763,8605,0.0886694
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2009,777,8570,0.0906651
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2010,822,8680,0.0947005
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2011,880,8677,0.101418
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2012,969,8630,0.112283
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2013,1045,8660,0.12067
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2014,1189,8707,0.136557
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2015,1178,8777,0.134214
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2016,1220,8881,0.137372
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2017,1283,8913,0.143947
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2018,1353,9067,0.149222
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2019,1416,9058,0.156326
Leopoldsburg,71034,Nee,Aangiften groter dan 50.000 Euro,2020,1557,9155,0.170071
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2001,521,6675,0.0780524
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2002,596,7413,0.0803993
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2003,634,7537,0.0841183
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2004,705,7581,0.0929956
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2005,739,7671,0.0963369
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2006,808,7784,0.103803
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2007,908,7928,0.114531
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2008,1038,8072,0.128593
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2009,1121,8130,0.137884
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2010,1170,8141,0.143717
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2011,1216,8100,0.150123
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2012,1355,8071,0.167885
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2013,1478,8108,0.182289
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2014,1629,8185,0.199023
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2015,1681,8177,0.205577
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2016,1703,8246,0.206524
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2017,1790,8269,0.216471
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2018,1876,8312,0.225698
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2019,1930,8347,0.231221
Lummen,71037,Nee,Aangiften groter dan 50.000 Euro,2020,2081,8404,0.24762
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2001,215,3599,0.0597388
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2002,248,3606,0.0687743
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2003,282,3647,0.0773238
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2004,308,3726,0.0826624
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2005,337,3752,0.0898188
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2006,355,3851,0.0921838
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2007,420,3879,0.108275
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2008,465,3889,0.119568
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2009,491,3863,0.127103
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2010,502,3841,0.130695
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2011,539,3848,0.140073
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2012,601,3840,0.15651
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2013,624,3854,0.16191
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2014,696,3890,0.17892
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2015,713,3912,0.18226
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2016,708,3948,0.179331
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2017,746,3968,0.188004
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2018,786,3948,0.199088
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2019,810,3942,0.205479
Nieuwerkerken,71045,Nee,Aangiften groter dan 50.000 Euro,2020,884,3988,0.221665
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2001,1360,21707,0.0626526
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2002,1533,21984,0.0697325
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2003,1690,22252,0.0759482
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2004,1790,22426,0.0798181
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2005,1953,22827,0.0855566
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2006,2116,23212,0.0911597
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2007,2334,23525,0.0992136
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2008,2524,23789,0.106099
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2009,2612,23757,0.109947
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2010,2775,23999,0.11563
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2011,2921,23919,0.12212
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2012,3162,23755,0.133109
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2013,3329,23778,0.140003
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2014,3704,23797,0.15565
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2015,3729,23902,0.156012
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2016,3766,24033,0.156701
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2017,3959,24287,0.163009
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2018,4168,24445,0.170505
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2019,4328,24204,0.178813
Sint-Truiden,71053,Nee,Aangiften groter dan 50.000 Euro,2020,4544,24119,0.188399
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2001,720,7893,0.0912201
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2002,838,8287,0.101122
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2003,877,9189,0.0954402
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2004,926,9420,0.0983015
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2005,1005,9510,0.105678
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2006,1092,9755,0.111943
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2007,1176,9981,0.117824
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2008,1347,10053,0.13399
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2009,1384,10069,0.137452
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2010,1440,10212,0.141011
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2011,1525,10204,0.149451
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2012,1714,10131,0.169184
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2013,1794,10171,0.176384
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2014,1988,10338,0.1923
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2015,1995,10413,0.191587
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2016,2034,10493,0.193844
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2017,2104,10521,0.199981
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2018,2243,10596,0.211684
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2019,2318,10657,0.21751
Tessenderlo,71057,Nee,Aangiften groter dan 50.000 Euro,2020,2486,10779,0.230634
Zonhoven,71066,Nee,Aangiften groter dan 50.000 Euro,2001,816,9789,0.0833589
Zonhoven,71066,Nee,Aangiften groter dan 50.000 Euro,2002,916,9744,0.0940066
Zonhoven,71066,Nee,Aangiften groter dan 50.000 Euro,2003,977,9893,0.0987567
Zonhoven,71066,Nee,Aangiften groter dan 50.000 Euro,2004,1068,10886,0.0981077
Zonhoven,71066,Nee,Aangiften groter dan 50.000 Euro,2005,1097,11049,0.099285
