Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een (equivalent) leefloon,Aantal inwoners,Procent
Zemst,23096,Nee,Personen met (equivalent) leefloon,2008,30,21707,0.00138204
Zemst,23096,Nee,Personen met (equivalent) leefloon,2009,26,21837,0.00119064
Zemst,23096,Nee,Personen met (equivalent) leefloon,2010,25,21928,0.00114009
Zemst,23096,Nee,Personen met (equivalent) leefloon,2011,16,21960,0.000728597
Zemst,23096,Nee,Personen met (equivalent) leefloon,2012,19,22249,0.000853971
Zemst,23096,Nee,Personen met (equivalent) leefloon,2013,21,22437,0.000935954
Zemst,23096,Nee,Personen met (equivalent) leefloon,2014,26,22587,0.0011511
Zemst,23096,Nee,Personen met (equivalent) leefloon,2015,20,22778,0.00087804
Zemst,23096,Nee,Personen met (equivalent) leefloon,2016,25,23068,0.00108375
Zemst,23096,Nee,Personen met (equivalent) leefloon,2017,40,23240,0.00172117
Zemst,23096,Nee,Personen met (equivalent) leefloon,2018,39,23325,0.00167203
Zemst,23096,Nee,Personen met (equivalent) leefloon,2019,31,23358,0.00132717
Zemst,23096,Nee,Personen met (equivalent) leefloon,2020,40,23260,0.00171969
Zemst,23096,Nee,Personen met (equivalent) leefloon,2021,36,23314,0.00154414
Zemst,23096,Nee,Personen met (equivalent) leefloon,2022,27,23306,0.0011585
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2003,76,10639,0.00714353
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2004,71,10641,0.00667231
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2005,85,10689,0.0079521
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2006,70,10745,0.00651466
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2007,55,10788,0.00509826
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2008,32,10936,0.00292612
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2009,22,11136,0.00197557
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2010,25,11163,0.00223954
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2011,17,11297,0.00150482
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2012,14,11260,0.00124334
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2013,11,11265,0.000976476
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2014,18,11277,0.00159617
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2015,16,11367,0.00140758
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2016,15,11494,0.00130503
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2017,19,11621,0.00163497
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2018,21,11629,0.00180583
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2019,26,11631,0.00223541
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2020,25,11665,0.00214316
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2021,27,11688,0.00231006
Roosdaal,23097,Nee,Personen met (equivalent) leefloon,2022,23,11735,0.00195995
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2003,46,4769,0.00964563
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2004,49,4800,0.0102083
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2005,52,4847,0.0107283
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2006,42,4876,0.00861362
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2007,46,4822,0.00953961
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2008,44,4891,0.00899612
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2009,49,4884,0.0100328
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2010,32,4953,0.00646073
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2011,25,4935,0.00506586
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2012,24,5013,0.00478755
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2013,21,5062,0.00414856
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2014,17,5093,0.00333791
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2015,32,5222,0.00612792
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2016,36,5372,0.00670141
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2017,41,5457,0.00751329
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2018,45,5599,0.00803715
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2019,48,5689,0.00843734
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2020,43,5653,0.00760658
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2021,55,5699,0.00965082
Drogenbos,23098,Nee,Personen met (equivalent) leefloon,2022,40,5770,0.00693241
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2003,112,12923,0.00866672
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2004,111,12978,0.00855294
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2005,103,12994,0.00792674
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2006,92,13150,0.0069962
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2007,70,13105,0.00534147
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2008,50,13088,0.00382029
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2009,44,13111,0.00335596
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2010,53,13368,0.00396469
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2011,53,13402,0.00395463
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2012,50,13585,0.00368053
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2013,55,13556,0.00405724
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2014,49,13570,0.00361091
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2015,57,13697,0.0041615
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2016,66,13713,0.00481295
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2017,68,13657,0.00497913
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2018,76,13690,0.0055515
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2019,83,13730,0.00604516
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2020,73,13853,0.00526962
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2021,89,13847,0.00642738
Kraainem,23099,Nee,Personen met (equivalent) leefloon,2022,92,13928,0.0066054
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2003,32,4797,0.00667084
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2004,30,4770,0.00628931
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2005,23,4758,0.00483396
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2006,23,4759,0.00483295
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2007,24,4710,0.00509554
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2008,13,4721,0.00275365
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2009,8,4767,0.0016782
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2010,15,4755,0.00315457
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2011,22,4805,0.00457856
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2012,14,4787,0.00292459
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2013,19,4807,0.00395257
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2014,13,4792,0.00271285
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2015,13,4745,0.00273973
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2016,22,4752,0.00462963
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2017,19,4722,0.00402372
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2018,24,4760,0.00504202
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2019,34,4671,0.00727896
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2020,37,4696,0.00787905
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2021,34,4739,0.00717451
Linkebeek,23100,Nee,Personen met (equivalent) leefloon,2022,28,4709,0.00594606
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2003,97,17886,0.00542324
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2004,78,17895,0.00435876
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2005,88,17904,0.0049151
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2006,85,17927,0.00474145
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2007,72,17975,0.00400556
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2008,74,18007,0.00410951
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2009,67,18036,0.00371479
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2010,81,18029,0.00449276
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2011,92,17952,0.00512478
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2012,81,17934,0.00451656
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2013,75,17926,0.00418387
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2014,81,18005,0.00449875
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2015,72,17955,0.00401003
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2016,85,18171,0.00467778
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2017,67,18231,0.00367506
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2018,62,18296,0.00338872
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2019,59,18387,0.00320879
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2020,48,18519,0.00259193
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2021,71,18626,0.00381188
Sint-Genesius-Rode,23101,Nee,Personen met (equivalent) leefloon,2022,63,18628,0.00338201
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2003,108,14308,0.00754822
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2004,92,14499,0.00634527
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2005,79,14645,0.00539433
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2006,70,14774,0.00473805
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2007,76,14996,0.00506802
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2008,77,14904,0.0051664
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2009,67,15026,0.00445894
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2010,56,15156,0.00369491
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2011,55,15288,0.00359759
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2012,43,15341,0.00280295
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2013,66,15507,0.00425614
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2014,48,15586,0.00307969
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2015,57,15721,0.00362572
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2016,76,16059,0.00473255
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2017,77,16130,0.00477371
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2018,111,16347,0.00679024
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2019,112,16491,0.00679158
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2020,105,16814,0.0062448
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2021,127,17013,0.00746488
Wemmel,23102,Nee,Personen met (equivalent) leefloon,2022,115,17182,0.00669305
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2003,65,13510,0.00481125
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2004,47,13469,0.00348949
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2005,40,13475,0.00296846
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2006,42,13504,0.00311019
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2007,63,13496,0.00466805
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2008,76,13500,0.00562963
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2009,83,13637,0.00608638
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2010,69,13682,0.00504312
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2011,62,13705,0.0045239
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2012,74,13830,0.00535069
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2013,56,13924,0.00402183
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2014,58,13894,0.00417446
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2015,58,14032,0.00413341
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2016,57,14095,0.00404399
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2017,57,14044,0.00405867
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2018,74,14021,0.0052778
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2019,95,14258,0.00666293
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2020,76,14269,0.00532623
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2021,112,14254,0.00785744
Wezembeek-Oppem,23103,Nee,Personen met (equivalent) leefloon,2022,89,14488,0.00614301
Lennik,23104,Nee,Personen met (equivalent) leefloon,2003,36,8740,0.00411899
Lennik,23104,Nee,Personen met (equivalent) leefloon,2004,25,8726,0.002865
Lennik,23104,Nee,Personen met (equivalent) leefloon,2005,33,8762,0.00376626
Lennik,23104,Nee,Personen met (equivalent) leefloon,2006,25,8694,0.00287555
Lennik,23104,Nee,Personen met (equivalent) leefloon,2007,33,8729,0.0037805
Lennik,23104,Nee,Personen met (equivalent) leefloon,2008,21,8748,0.00240055
Lennik,23104,Nee,Personen met (equivalent) leefloon,2009,22,8812,0.0024966
Lennik,23104,Nee,Personen met (equivalent) leefloon,2010,35,8821,0.0039678
Lennik,23104,Nee,Personen met (equivalent) leefloon,2011,32,8873,0.00360645
Lennik,23104,Nee,Personen met (equivalent) leefloon,2012,45,8915,0.00504767
Lennik,23104,Nee,Personen met (equivalent) leefloon,2013,35,8879,0.00394189
Lennik,23104,Nee,Personen met (equivalent) leefloon,2014,24,8925,0.00268908
Lennik,23104,Nee,Personen met (equivalent) leefloon,2015,32,8963,0.00357023
Lennik,23104,Nee,Personen met (equivalent) leefloon,2016,30,9033,0.00332116
Lennik,23104,Nee,Personen met (equivalent) leefloon,2017,26,9033,0.00287833
Lennik,23104,Nee,Personen met (equivalent) leefloon,2018,28,9024,0.00310284
Lennik,23104,Nee,Personen met (equivalent) leefloon,2019,27,9074,0.00297553
Lennik,23104,Nee,Personen met (equivalent) leefloon,2020,38,9096,0.00417766
Lennik,23104,Nee,Personen met (equivalent) leefloon,2021,48,9190,0.00522307
Lennik,23104,Nee,Personen met (equivalent) leefloon,2022,16,9312,0.00171821
Affligem,23105,Nee,Personen met (equivalent) leefloon,2003,94,11667,0.00805691
Affligem,23105,Nee,Personen met (equivalent) leefloon,2004,91,11684,0.00778843
Affligem,23105,Nee,Personen met (equivalent) leefloon,2005,76,11825,0.00642706
Affligem,23105,Nee,Personen met (equivalent) leefloon,2006,53,11956,0.00443292
Affligem,23105,Nee,Personen met (equivalent) leefloon,2007,53,12169,0.00435533
Affligem,23105,Nee,Personen met (equivalent) leefloon,2008,37,12242,0.00302238
Affligem,23105,Nee,Personen met (equivalent) leefloon,2009,31,12347,0.00251073
Affligem,23105,Nee,Personen met (equivalent) leefloon,2010,29,12397,0.00233928
Affligem,23105,Nee,Personen met (equivalent) leefloon,2011,21,12461,0.00168526
Affligem,23105,Nee,Personen met (equivalent) leefloon,2012,18,12615,0.00142687
Affligem,23105,Nee,Personen met (equivalent) leefloon,2013,14,12851,0.00108941
Affligem,23105,Nee,Personen met (equivalent) leefloon,2014,19,12953,0.00146684
Affligem,23105,Nee,Personen met (equivalent) leefloon,2015,13,13016,0.000998771
Affligem,23105,Nee,Personen met (equivalent) leefloon,2016,13,13079,0.00099396
Affligem,23105,Nee,Personen met (equivalent) leefloon,2017,25,13129,0.00190418
Affligem,23105,Nee,Personen met (equivalent) leefloon,2018,13,13225,0.000982987
Affligem,23105,Nee,Personen met (equivalent) leefloon,2019,15,13228,0.00113396
Affligem,23105,Nee,Personen met (equivalent) leefloon,2020,17,13351,0.00127331
Affligem,23105,Nee,Personen met (equivalent) leefloon,2021,19,13407,0.00141717
Affligem,23105,Nee,Personen met (equivalent) leefloon,2022,17,13466,0.00126244
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2003,147,27664,0.00531377
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2004,139,27701,0.00501787
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2005,158,27831,0.00567712
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2006,125,27864,0.00448608
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2007,134,28021,0.00478213
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2008,98,28128,0.00348407
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2009,85,28223,0.00301173
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2010,88,28405,0.00309805
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2011,81,28636,0.00282861
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2012,78,28755,0.00271257
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2013,88,28969,0.00303773
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2014,77,29074,0.00264841
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2015,72,29288,0.00245834
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2016,76,29529,0.00257374
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2017,90,29654,0.003035
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2018,127,29965,0.00423828
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2019,140,30115,0.00464885
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2020,139,30183,0.00460524
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2021,176,30281,0.00581223
Aarschot,24001,Nee,Personen met (equivalent) leefloon,2022,164,30594,0.00536053
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2003,48,9142,0.00525049
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2004,40,9205,0.00434546
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2005,39,9304,0.00419175
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2006,34,9400,0.00361702
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2007,32,9468,0.00337981
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2008,20,9651,0.00207232
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2009,16,9706,0.00164846
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2010,18,9812,0.00183449
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2011,16,9848,0.0016247
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2012,8,9962,0.000803052
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2013,14,9944,0.00140788
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2014,8,9979,0.000801684
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2015,9,10029,0.000897398
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2016,5,10058,0.000497117
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2017,13,10004,0.00129948
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2018,18,10053,0.00179051
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2019,26,10114,0.00257069
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2020,24,10256,0.00234009
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2021,18,10322,0.00174385
Begijnendijk,24007,Nee,Personen met (equivalent) leefloon,2022,21,10390,0.00202117
Bekkevoort,24008,Nee,Personen met (equivalent) leefloon,2003,38,5740,0.00662021
Bekkevoort,24008,Nee,Personen met (equivalent) leefloon,2004,27,5806,0.00465036
Bekkevoort,24008,Nee,Personen met (equivalent) leefloon,2005,23,5821,0.00395121
Bekkevoort,24008,Nee,Personen met (equivalent) leefloon,2006,13,5826,0.00223138
