Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een IGO of GIB,Aantal inwoners van 65 jaar en ouder,Procent
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2012,124,1002,0.123752
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2013,118,1004,0.11753
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2014,114,1031,0.110572
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2015,120,1065,0.112676
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2016,113,1058,0.106805
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2017,98,1086,0.0902394
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2018,89,1095,0.0812785
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2019,83,1110,0.0747748
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2020,73,1111,0.0657066
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2021,60,1109,0.0541028
Ruiselede,37012,Nee,Personen met inkomensgarantie voor ouderen,2022,53,1144,0.0463287
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2002,352,3520,0.1
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2003,350,3549,0.0986193
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2004,345,3638,0.0948323
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2005,319,3714,0.0858912
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2006,318,3739,0.0850495
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2007,319,3779,0.0844139
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2008,366,3808,0.0961134
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2009,374,3875,0.0965161
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2010,380,3961,0.0959354
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2011,360,4046,0.0889768
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2012,345,4109,0.083962
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2013,346,4167,0.0830334
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2014,320,4202,0.0761542
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2015,305,4281,0.071245
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2016,272,4300,0.0632558
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2017,245,4329,0.0565951
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2018,219,4401,0.0497614
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2019,216,4481,0.0482035
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2020,212,4544,0.0466549
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2021,192,4578,0.0419397
Tielt,37015,Nee,Personen met inkomensgarantie voor ouderen,2022,186,4665,0.0398714
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2002,141,1400,0.100714
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2003,139,1420,0.0978873
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2004,128,1432,0.0893855
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2005,108,1451,0.0744314
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2006,101,1478,0.0683356
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2007,102,1464,0.0696721
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2008,104,1454,0.0715268
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2009,108,1464,0.0737705
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2010,102,1460,0.069863
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2011,100,1487,0.0672495
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2012,105,1513,0.0693985
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2013,103,1532,0.0672324
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2014,106,1585,0.066877
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2015,97,1599,0.0606629
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2016,94,1621,0.0579889
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2017,89,1648,0.0540049
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2018,78,1688,0.0462085
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2019,70,1704,0.0410798
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2020,67,1733,0.0386613
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2021,64,1759,0.0363843
Wielsbeke,37017,Nee,Personen met inkomensgarantie voor ouderen,2022,70,1765,0.0396601
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2002,322,2338,0.137725
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2003,305,2371,0.128638
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2004,285,2403,0.118602
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2005,246,2444,0.100655
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2006,231,2477,0.093258
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2007,229,2500,0.0916
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2008,248,2518,0.0984909
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2009,257,2547,0.100903
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2010,248,2560,0.096875
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2011,237,2586,0.0916473
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2012,235,2635,0.0891841
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2013,241,2682,0.0898583
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2014,226,2731,0.0827536
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2015,200,2753,0.072648
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2016,181,2753,0.0657465
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2017,164,2787,0.0588446
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2018,142,2822,0.0503189
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2019,135,2837,0.0475855
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2020,120,2866,0.0418702
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2021,114,2911,0.0391618
Wingene,37018,Nee,Personen met inkomensgarantie voor ouderen,2022,115,2973,0.0386815
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2002,160,1735,0.092219
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2003,161,1748,0.0921053
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2004,148,1775,0.0833803
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2005,139,1777,0.0782217
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2006,122,1775,0.0687324
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2007,113,1807,0.0625346
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2008,135,1819,0.0742166
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2009,126,1824,0.0690789
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2010,119,1828,0.0650985
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2011,118,1837,0.0642352
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2012,118,1865,0.0632708
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2013,120,1897,0.0632578
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2014,110,1897,0.0579863
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2015,105,1925,0.0545455
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2016,99,1946,0.0508736
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2017,91,1945,0.0467866
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2018,76,1955,0.0388747
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2019,68,2023,0.0336134
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2020,69,2083,0.0331253
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2021,59,2090,0.0282297
Ardooie,37020,Nee,Personen met inkomensgarantie voor ouderen,2022,59,2160,0.0273148
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2002,127,943,0.134677
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2003,128,943,0.135737
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2004,116,923,0.125677
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2005,105,913,0.115005
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2006,96,903,0.106312
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2007,94,889,0.105737
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2008,96,887,0.10823
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2009,100,885,0.112994
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2010,105,895,0.117318
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2011,98,881,0.111237
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2012,95,877,0.108324
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2013,95,893,0.106383
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2014,99,908,0.109031
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2015,93,908,0.102423
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2016,88,907,0.0970232
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2017,71,915,0.0775956
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2018,54,903,0.0598007
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2019,53,887,0.059752
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2020,51,896,0.0569196
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2021,47,913,0.0514786
Alveringem,38002,Nee,Personen met inkomensgarantie voor ouderen,2022,48,934,0.0513919
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2002,195,2486,0.0784393
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2003,196,2513,0.0779944
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2004,187,2568,0.0728193
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2005,166,2601,0.0638216
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2006,170,2649,0.0641752
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2007,178,2653,0.0670939
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2008,181,2671,0.0677649
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2009,183,2739,0.0668127
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2010,187,2849,0.0656371
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2011,192,2894,0.0663442
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2012,197,2977,0.066174
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2013,208,3045,0.0683087
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2014,213,3151,0.0675976
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2015,204,3178,0.0641913
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2016,195,3231,0.0603528
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2017,168,3289,0.0510794
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2018,158,3412,0.0463072
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2019,173,3472,0.0498272
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2020,171,3576,0.0478188
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2021,170,3642,0.0466776
De Panne,38008,Nee,Personen met inkomensgarantie voor ouderen,2022,159,3682,0.0431831
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2002,217,4822,0.0450021
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2003,232,4992,0.0464744
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2004,231,5170,0.0446809
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2005,226,5298,0.0426576
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2006,229,5442,0.0420801
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2007,229,5559,0.0411945
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2008,255,5713,0.044635
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2009,289,6000,0.0481667
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2010,305,6279,0.0485746
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2011,309,6543,0.047226
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2012,322,6888,0.046748
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2013,344,7221,0.0476388
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2014,351,7521,0.0466693
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2015,356,7819,0.0455301
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2016,368,8018,0.0458967
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2017,345,8177,0.0421915
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2018,334,8457,0.0394939
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2019,337,8767,0.0384396
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2020,316,8948,0.0353152
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2021,325,9096,0.03573
Koksijde,38014,Nee,Personen met inkomensgarantie voor ouderen,2022,326,9282,0.0351217
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2002,149,2275,0.0654945
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2003,164,2383,0.0688208
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2004,167,2473,0.0675293
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2005,168,2561,0.0655994
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2006,170,2594,0.0655359
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2007,175,2628,0.0665906
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2008,197,2703,0.072882
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2009,208,2832,0.0734463
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2010,214,2969,0.0720781
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2011,243,3073,0.0790758
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2012,247,3221,0.0766843
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2013,255,3344,0.076256
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2014,245,3467,0.0706663
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2015,242,3580,0.0675978
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2016,240,3698,0.0648999
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2017,225,3786,0.0594295
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2018,215,3941,0.0545547
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2019,221,4035,0.0547708
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2020,215,4169,0.0515711
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2021,214,4249,0.0503648
Nieuwpoort,38016,Nee,Personen met inkomensgarantie voor ouderen,2022,206,4303,0.0478736
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2002,256,2190,0.116895
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2003,252,2220,0.113514
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2004,242,2275,0.106374
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2005,226,2325,0.0972043
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2006,224,2332,0.0960549
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2007,214,2379,0.0899538
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2008,225,2409,0.0933998
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2009,212,2430,0.0872428
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2010,208,2456,0.0846906
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2011,213,2480,0.0858871
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2012,201,2513,0.0799841
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2013,183,2547,0.0718492
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2014,185,2574,0.0718726
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2015,191,2641,0.0723211
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2016,180,2717,0.0662495
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2017,164,2762,0.0593773
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2018,146,2836,0.051481
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2019,142,2917,0.0486802
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2020,149,2995,0.0497496
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2021,152,3086,0.0492547
Veurne,38025,Nee,Personen met inkomensgarantie voor ouderen,2022,132,3129,0.042186
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2002,721,14300,0.0504196
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2003,744,14503,0.0512997
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2004,713,14642,0.0486955
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2005,647,14815,0.043672
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2006,620,14855,0.0417368
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2007,602,14740,0.0408412
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2008,654,14823,0.0441206
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2009,681,15032,0.0453034
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2010,669,15247,0.0438775
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2011,692,15391,0.0449613
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2012,685,15625,0.04384
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2013,690,15831,0.0435854
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2014,721,15932,0.0452548
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2015,717,16109,0.0445093
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2016,701,16248,0.0431438
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2017,674,16567,0.0406833
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2018,656,16838,0.0389595
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2019,640,17039,0.0375609
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2020,664,17333,0.0383084
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2021,654,17581,0.0371992
Aalst,41002,Ja,Personen met inkomensgarantie voor ouderen,2022,688,17951,0.0383266
Denderleeuw,41011,Nee,Personen met inkomensgarantie voor ouderen,2002,83,2806,0.0295795
Denderleeuw,41011,Nee,Personen met inkomensgarantie voor ouderen,2003,84,2851,0.0294633
Denderleeuw,41011,Nee,Personen met inkomensgarantie voor ouderen,2004,84,2873,0.0292377
