Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Aantal actieve budgetmeters elektriciteit en aardgas,Aantal toegangspunten elektricteit en aardgas,Verhouding per 1000 toegangspunten
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,8,1033,7.74443
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,17,2607,6.52091
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,9,1066,8.44278
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,16,2627,6.0906
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,7,1118,6.26118
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,15,2652,5.65611
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,23,0.0
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,335,0.0
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,813,0.0
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,23,86.9565
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,335,5.97015
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,813,2.46002
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,10,23,434.783
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,10,335,29.8507
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,10,813,12.3001
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,161,6.21118
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,708,1.41243
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,1,1818,0.550055
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,5,161,31.0559
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,5,708,7.06215
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,5,1818,2.75028
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,14,161,86.9565
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,14,708,19.774
Lierde,45063,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,14,1818,7.70077
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,6,316,18.9873
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,18,2195,8.20046
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,7,349,20.0573
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,23,2190,10.5023
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,6,391,15.3453
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,25,2192,11.4051
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,7,440,15.9091
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,24,2208,10.8696
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,5,448,11.1607
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,19,2186,8.69167
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,5,473,10.5708
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,22,2163,10.1711
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,6,517,11.6054
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,22,2186,10.064
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,7,552,12.6812
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,20,2200,9.09091
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,6,593,10.118
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,17,2231,7.6199
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,9,608,14.8026
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,19,2241,8.47836
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,141,14.1844
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,238,8.40336
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,2,289,6.92042
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,141,49.6454
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,238,29.4118
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,7,289,24.2215
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,3,591,5.07614
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,3,717,4.1841
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,3,963,3.11526
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,11,591,18.6125
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,11,717,15.3417
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,11,963,11.4226
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,591,20.3046
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,717,16.7364
Maarkedal,45064,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,12,963,12.4611
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,10,821,12.1803
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,34,3058,11.1184
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,12,897,13.3779
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,35,3066,11.4155
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,17,965,17.6166
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,39,3058,12.7534
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,12,1039,11.5496
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,39,3089,12.6254
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,10,1102,9.07441
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,32,3114,10.2762
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,12,1157,10.3717
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,33,3090,10.6796
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,12,1226,9.78793
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,31,3113,9.95824
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,12,1277,9.39702
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,38,3158,12.0329
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,11,1329,8.2769
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,36,3186,11.2994
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,13,1379,9.42712
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,35,3219,10.8729
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,5,187,26.738
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,5,1257,3.97772
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,14,187,74.8663
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,14,1257,11.1376
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,6,1,6000.0
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,6,346,17.341
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,6,2887,2.07828
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,32,1,32000.0
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,32,346,92.4855
Zwalm,45065,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,32,2887,11.0842
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,5,1630,3.06748
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,36,5775,6.23377
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,9,1768,5.0905
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,40,5784,6.91563
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,14,1910,7.32984
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,49,5820,8.41924
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,20,2008,9.96016
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,53,5871,9.02742
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,20,2098,9.53289
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,46,5853,7.85922
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,21,2196,9.56284
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,47,5833,8.0576
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,24,2331,10.296
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,59,5861,10.0665
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,16,2471,6.47511
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,57,5921,9.62675
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,17,2621,6.48607
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,53,5999,8.83481
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,18,2722,6.61278
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,49,6068,8.07515
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,49,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,86,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,1170,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,0,1555,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,6,49,122.449
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,6,86,69.7674
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,6,1170,5.12821
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,6,1555,3.85852
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,11,49,224.49
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,11,86,127.907
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,11,1170,9.40171
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,11,1555,7.07395
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,261,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,266,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,2634,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,0,2994,0.0
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,2,261,7.66284
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,2,266,7.5188
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,2,2634,0.759301
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,2,2994,0.668003
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,261,99.6169
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,266,97.7444
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,2634,9.87092
Kruisem,45068,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,26,2994,8.68403
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,189,13766,13.7295
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,294,18976,15.4933
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,229,13975,16.3864
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,315,19059,16.5276
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,233,14146,16.4711
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,303,19142,15.8291
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,217,14302,15.1727
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,279,19193,14.5365
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,214,14487,14.7719
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,271,19368,13.9922
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,209,14777,14.1436
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,268,19637,13.6477
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,213,15052,14.1509
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,280,19889,14.0781
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,200,15295,13.0762
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,292,20095,14.531
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,192,15569,12.3322
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,297,20349,14.5953
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,208,15816,13.1512
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,296,20611,14.3613
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,32,1803,17.7482
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,32,14203,2.25305
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,192,1803,106.489
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,192,14203,13.5183
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,46,2596,17.7196
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,46,18188,2.52914
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,266,2596,102.465
Beveren,46003,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,266,18188,14.625
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,61,5146,11.8539
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,86,6537,13.1559
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,71,5177,13.7145
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,88,6540,13.4557
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,68,5243,12.9697
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,89,6572,13.5423
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,65,5298,12.2688
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,73,6581,11.0925
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,73,5343,13.6627
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,80,6614,12.0956
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,72,5403,13.3259
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,84,6660,12.6126
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,74,5426,13.638
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,81,6669,12.1457
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,70,5495,12.7389
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,78,6728,11.5933
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,76,5606,13.5569
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,94,6820,13.783
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,64,5700,11.2281
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,86,6933,12.4044
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,80,5763,13.8817
Kruibeke,46013,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,93,6986,13.3123
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,146,10074,14.4928
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,255,15838,16.1005
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,175,10280,17.0233
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,286,15855,18.0385
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,172,10636,16.1715
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,266,15978,16.6479
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,178,10918,16.3034
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,278,16128,17.2371
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,160,11137,14.3665
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,248,16210,15.2992
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,174,11414,15.2444
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,262,16356,16.0186
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,188,11656,16.129
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,305,16540,18.4401
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,199,11937,16.6709
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,319,16648,19.1615
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,191,12157,15.7111
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,304,16871,18.0191
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,190,12379,15.3486
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,309,17191,17.9745
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2021,177,12716,13.9195
Lokeren,46014,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2021,283,17504,16.1677
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2011,45,5178,8.69061
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2011,76,7287,10.4295
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2012,52,5262,9.88217
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2012,75,7310,10.2599
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2013,59,5354,11.0198
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2013,78,7312,10.6674
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2014,58,5441,10.6598
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2014,79,7382,10.7017
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2015,69,5541,12.4526
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2015,84,7414,11.3299
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2016,63,5621,11.208
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2016,90,7453,12.0757
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2017,63,5705,11.0429
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2017,90,7505,11.992
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2018,56,5758,9.7256
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2018,81,7555,10.7214
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2019,57,5877,9.69883
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2019,82,7678,10.6799
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters aardgas,2020,61,5999,10.1684
Sint-Gillis-Waas,46020,Nee,Energie-armoede huishoudens,Budgetmeters elektriciteit,2020,82,7790,10.5263
