Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Geslacht,Type vergoeding,Aantal personen met een inkomensvervangende tegemoetkoming voor personen met een handicap ,Aantal inwoners,Procent
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,7.0,9350,0.000748663
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,63.0,9350,0.00673797
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,44.0,9350,0.00470588
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,3.0,9350,0.000320856
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,28.0,9350,0.00299465
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,25.0,9350,0.0026738
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,4.0,9350,0.000427807
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,35.0,9350,0.00374332
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,19.0,9350,0.00203209
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,7.0,9400,0.000744681
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,66.0,9400,0.00702128
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,42.0,9400,0.00446809
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,3.0,9400,0.000319149
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,29.0,9400,0.00308511
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,24.0,9400,0.00255319
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,4.0,9400,0.000425532
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,37.0,9400,0.00393617
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,IVT en IT,18.0,9400,0.00191489
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Inkomensverv. tegemoetkoming,6.0,9420,0.000636943
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,Integratietegemoetkoming,64.0,9420,0.00679406
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Totaal,IVT en IT,43.0,9420,0.00456476
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Inkomensverv. tegemoetkoming,2.0,9420,0.000212314
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,Integratietegemoetkoming,25.0,9420,0.00265393
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Mannen,IVT en IT,24.0,9420,0.00254777
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Inkomensverv. tegemoetkoming,4.0,9420,0.000424628
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,Integratietegemoetkoming,39.0,9420,0.00414013
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2016,Vrouwen,IVT en IT,19.0,9420,0.00201699
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Inkomensverv. tegemoetkoming,6.0,9527,0.000629789
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,Integratietegemoetkoming,67.0,9527,0.00703264
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Totaal,IVT en IT,40.0,9527,0.00419859
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Inkomensverv. tegemoetkoming,2.0,9527,0.00020993
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,Integratietegemoetkoming,25.0,9527,0.00262412
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Mannen,IVT en IT,23.0,9527,0.00241419
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Inkomensverv. tegemoetkoming,4.0,9527,0.000419859
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,Integratietegemoetkoming,42.0,9527,0.00440852
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2017,Vrouwen,IVT en IT,17.0,9527,0.0017844
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Inkomensverv. tegemoetkoming,6.0,9540,0.000628931
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,Integratietegemoetkoming,73.0,9540,0.00765199
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Totaal,IVT en IT,36.0,9540,0.00377358
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Inkomensverv. tegemoetkoming,2.0,9540,0.000209644
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,Integratietegemoetkoming,32.0,9540,0.0033543
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Mannen,IVT en IT,22.0,9540,0.00230608
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Inkomensverv. tegemoetkoming,4.0,9540,0.000419287
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,Integratietegemoetkoming,41.0,9540,0.00429769
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2018,Vrouwen,IVT en IT,14.0,9540,0.00146751
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Inkomensverv. tegemoetkoming,6.0,9598,0.00062513
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,Integratietegemoetkoming,71.0,9598,0.00739737
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Totaal,IVT en IT,43.0,9598,0.0044801
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Inkomensverv. tegemoetkoming,1.0,9598,0.000104188
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,Integratietegemoetkoming,27.0,9598,0.00281309
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Mannen,IVT en IT,25.0,9598,0.00260471
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Inkomensverv. tegemoetkoming,5.0,9598,0.000520942
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,Integratietegemoetkoming,44.0,9598,0.00458429
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2019,Vrouwen,IVT en IT,18.0,9598,0.00187539
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Inkomensverv. tegemoetkoming,5.0,9605,0.000520562
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,Integratietegemoetkoming,75.0,9605,0.00780843
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Totaal,IVT en IT,49.0,9605,0.00510151
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Inkomensverv. tegemoetkoming,2.0,9605,0.000208225
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,Integratietegemoetkoming,28.0,9605,0.00291515
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Mannen,IVT en IT,25.0,9605,0.00260281
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Inkomensverv. tegemoetkoming,3.0,9605,0.000312337
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,Integratietegemoetkoming,47.0,9605,0.00489328
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2020,Vrouwen,IVT en IT,24.0,9605,0.0024987
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Inkomensverv. tegemoetkoming,9.0,9659,0.000931773
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,Integratietegemoetkoming,80.0,9659,0.00828243
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Totaal,IVT en IT,50.0,9659,0.00517652
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Inkomensverv. tegemoetkoming,3.0,9659,0.000310591
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,Integratietegemoetkoming,29.0,9659,0.00300238
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Mannen,IVT en IT,26.0,9659,0.00269179
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Inkomensverv. tegemoetkoming,6.0,9659,0.000621182
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,Integratietegemoetkoming,51.0,9659,0.00528005
Dessel,13006,Nee,Personen met inkomensvervangende tegemoetkoming,2021,Vrouwen,IVT en IT,24.0,9659,0.00248473
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Inkomensverv. tegemoetkoming,29.0,36990,0.000783996
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,Integratietegemoetkoming,212.0,36990,0.00573128
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Totaal,IVT en IT,405.0,36990,0.0109489
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Inkomensverv. tegemoetkoming,11.0,36990,0.000297378
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,Integratietegemoetkoming,120.0,36990,0.00324412
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Mannen,IVT en IT,226.0,36990,0.00610976
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Inkomensverv. tegemoetkoming,18.0,36990,0.000486618
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,Integratietegemoetkoming,92.0,36990,0.00248716
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2010,Vrouwen,IVT en IT,179.0,36990,0.00483915
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Inkomensverv. tegemoetkoming,31.0,37483,0.000827042
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,Integratietegemoetkoming,207.0,37483,0.0055225
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Totaal,IVT en IT,397.0,37483,0.0105915
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Inkomensverv. tegemoetkoming,13.0,37483,0.000346824
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,Integratietegemoetkoming,107.0,37483,0.00285463
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Mannen,IVT en IT,219.0,37483,0.00584265
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Inkomensverv. tegemoetkoming,18.0,37483,0.000480218
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,Integratietegemoetkoming,100.0,37483,0.00266788
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2011,Vrouwen,IVT en IT,178.0,37483,0.00474882
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Inkomensverv. tegemoetkoming,30.0,37848,0.000792644
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,Integratietegemoetkoming,224.0,37848,0.00591841
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Totaal,IVT en IT,392.0,37848,0.0103572
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Inkomensverv. tegemoetkoming,16.0,37848,0.000422744
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,Integratietegemoetkoming,114.0,37848,0.00301205
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Mannen,IVT en IT,219.0,37848,0.0057863
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Inkomensverv. tegemoetkoming,14.0,37848,0.000369901
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,Integratietegemoetkoming,110.0,37848,0.00290636
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2012,Vrouwen,IVT en IT,173.0,37848,0.00457092
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Inkomensverv. tegemoetkoming,31.0,38101,0.000813627
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,Integratietegemoetkoming,223.0,38101,0.00585286
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Totaal,IVT en IT,387.0,38101,0.0101572
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Inkomensverv. tegemoetkoming,16.0,38101,0.000419936
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,Integratietegemoetkoming,109.0,38101,0.00286082
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Mannen,IVT en IT,214.0,38101,0.00561665
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Inkomensverv. tegemoetkoming,15.0,38101,0.00039369
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,Integratietegemoetkoming,114.0,38101,0.00299205
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2013,Vrouwen,IVT en IT,173.0,38101,0.00454056
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Inkomensverv. tegemoetkoming,32.0,38450,0.00083225
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,Integratietegemoetkoming,241.0,38450,0.00626788
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Totaal,IVT en IT,389.0,38450,0.010117
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Inkomensverv. tegemoetkoming,16.0,38450,0.000416125
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,Integratietegemoetkoming,118.0,38450,0.00306892
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Mannen,IVT en IT,216.0,38450,0.00561769
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Inkomensverv. tegemoetkoming,16.0,38450,0.000416125
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,Integratietegemoetkoming,123.0,38450,0.00319896
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2014,Vrouwen,IVT en IT,173.0,38450,0.00449935
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Inkomensverv. tegemoetkoming,29.0,38837,0.000746711
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,Integratietegemoetkoming,262.0,38837,0.00674614
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Totaal,IVT en IT,390.0,38837,0.010042
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Inkomensverv. tegemoetkoming,11.0,38837,0.000283235
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,Integratietegemoetkoming,124.0,38837,0.00319283
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Mannen,IVT en IT,214.0,38837,0.00551021
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Inkomensverv. tegemoetkoming,18.0,38837,0.000463476
Geel,13008,Nee,Personen met inkomensvervangende tegemoetkoming,2015,Vrouwen,Integratietegemoetkoming,138.0,38837,0.00355331
